"pop","year","age.cat","sex","color","lat","long","habitat","human","pop.density","pack.size","standard.habitat","standard.human","standard.pop","standard.packsize","standard.latitude","standard.longitude","cav.binary","cdv.binary","cpv.binary","chv.binary","neo.binary","toxo.binary"
"MEXICAN",2011,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2011,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2011,"A","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2012,NA,"M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"A","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2012,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"A","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"A","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,NA,"F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2013,"A","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2014,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2014,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2014,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2014,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2014,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2014,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2015,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2015,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2015,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2015,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2015,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2015,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2015,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2015,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2015,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2015,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2016,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2016,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2016,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2016,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2017,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2017,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2017,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2017,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2017,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2017,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2017,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"A","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2017,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2017,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2018,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2018,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2018,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2018,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2018,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,0,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"S","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,1,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"P","F","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MEXICAN",2018,"S","M","G",33.887778,-109.171389,11860.81,2787.67,3.99,4.04,-0.1113,0.3648,-1.1081,-1.4705,-1.8059,0.4022,NA,0,1,NA,NA,NA
"MI",2004,"S","F",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,1,1,0,1
"MI",2008,"A","F",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,1,1,NA,1
"MI",2008,"A","F",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,1,1,1,1
"MI",2008,"A","F",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,0,0,1,0,NA,1
"MI",2008,NA,NA,NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,1,1,1,1
"MI",2008,"P","M",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,0,0,1,0,1,1
"MI",2008,"A","F",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,0,1,NA,1
"MI",2008,"A","M",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,1,1,NA,1
"MI",2009,"A","M",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,0,0,1,0,NA,1
"MI",2009,"A","F",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,0,0,1,0,NA,1
"MI",2009,"A","F",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,0,0,1,0,NA,1
"MI",2009,"A","M",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,1,1,1,0
"MI",2009,"S","F",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,1,0,1,1
"MI",2009,"A","M",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,0,0,1,1,1,0
"MI",2009,"A","M",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,1,1,NA,1
"MI",2009,"A","M",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,1,1,1,1
"MI",2009,"S","M",NA,46.14715,-86.81887,9510.6,6228.64,23.03,7.12,-0.4196,2.029,0.9119,0.3399,-0.4677,1.5716,1,0,1,1,NA,1
