Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
school pants,White,No,880,220,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran3,11400,yzSg5aLnmRQPFMq9G
school pants,Purple,No,880,220,Purple,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran4,11401,aPrngiviQRAuYXBKg
school pants,Gray,No,880,220,Gray,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran5,11402,DBdd789ANhHo6Rioa
school pants,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran6,11403,4csWpqivK7ihagJ5N
silk floral-print pants,Pink,No,1440,360,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort0,4329,GySRYxWcFCDwjcTrN
silk floral-print pants,Blue,No,1440,360,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort1,11379,3kcrgRouLd9EdNPhP
silk floral-print pants,Mustard,No,1440,360,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort2,11380,8PZtKDYDJxzJrSMG5
silk floral-print pants,Gray,No,1440,360,Gray,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort3,11381,AdAkpgTXeSK38wECL
silk floral-print pants,Purple,No,1440,360,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort4,11382,QztuYyBLJwHvejBBL
silk floral-print pants,Green,No,1440,360,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort5,11383,mCqZoXsD39DPcKxuf
silk floral-print pants,Orange,No,1440,360,Orange,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort6,11384,pFvaJEThJ2ELDxzEi
silk pants,Green,No,1440,360,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,No,For sale,BottomsTexPantsNormalChina0,4330,P5xEL333ZPeSTDXsJ
silk pants,Red,No,1440,360,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,No,For sale,BottomsTexPantsNormalChina1,11359,KicyT4MA4AMQyHX7W
silk pants,Blue,No,1440,360,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,No,For sale,BottomsTexPantsNormalChina2,11360,LxC4HNJtfJbvAGqpJ
silk pants,Yellow,No,1440,360,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,No,For sale,BottomsTexPantsNormalChina3,11361,n7o6oSLQRmybRvvhP
silk pants,Black,No,1440,360,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,No,For sale,BottomsTexPantsNormalChina4,11362,hMNpGQLuNCaddRo3Y
ski pants,Turquoise,No,1560,390,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki0,4450,veCodAXXupKXyHvW2
ski pants,Red,No,1560,390,Orange,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki1,11407,D4QQiQZNBmEs4ZBp4
ski pants,Ruby red,No,1560,390,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki2,11408,nDiGP8wp2Zrsxbqnt
ski pants,Blue,No,1560,390,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki3,11409,Qh9i4Py67kRJM9uEu
ski pants,Light blue,No,1560,390,Light blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki4,11410,7r5tu9eNC49zqu69c
ski pants,Yellow,No,1560,390,Yellow,Pink,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Yes,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki5,11411,MXkckHi2iqMPvo9JN
slacks,Black,No,1300,325,Black,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks0,3310,JodCXpM9mB63mpKBq
slacks,Gray,No,1300,325,Gray,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks1,11277,QtRvky3BhimPDzHQ5
slacks,Blue,No,1300,325,Light blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks2,11278,BBdY6xFyKd7NFi9Sq
slacks,Red,No,1300,325,Red,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks3,11279,NxbZ4kY7Jc5BEHKcw
slacks,Navy blue,No,1300,325,Blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks4,11280,uruX8srKHwkmgGaMp
slacks,Beige,No,1300,325,Beige,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks5,11281,5inNgsCdz53jbj3DA
slacks,White,No,1300,325,White,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks6,11282,guZekCACL5z9X2eWg
soccer shorts,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer0,9840,FrC7cM8Wayr7jjgfk
soccer shorts,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer1,12071,AetZbMxSdazTnAtgE
soccer shorts,Navy blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer2,12072,eQ6czDsneCgGYKgpP
soccer shorts,Blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer3,12073,kfwPmWexXT2RBKvxF
soccer shorts,Light blue,No,980,245,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer4,12074,6GvhiTLPC4f6DziZD
soccer shorts,White,No,980,245,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer5,12075,bf8ML7toRrpW6eWca
soccer shorts,Orange,No,980,245,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer6,12076,TJgJtXnWygz45W6Rx
soccer shorts,Black,No,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer7,12077,BFPsmjvrrcu74Lo6r
spangle shorts,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins0,5723,Ebx86H8miQETsNzrN
spangle shorts,Navy blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins1,9177,jj7Gpk9hu654MnBkp
spangle shorts,Gold,No,980,245,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins2,9178,yGeKmvaR5AnguvsGG
spangle shorts,Silver,No,980,245,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins3,9179,cCGawq7fuvSd9tDSm
spangle shorts,Black,No,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins4,9180,yyi6FBSXf28PSSyN8
spangle shorts,Pink,No,980,245,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins5,9181,NS33yYMvjCer5kP4d
spangle shorts,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins6,9182,ZbAbTKd9Az3S9x6FE
spangle shorts,Purple,No,980,245,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins7,9183,qMrKr2APmp4KYqTij
sporty skirt,Gray,No,800,200,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtBoxSweat0,4283,bRuo3F5XTqxuiPQiv
sporty skirt,Pink,No,800,200,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtBoxSweat1,9245,P5FeggP5bCffv2Ypo
sporty skirt,Blue,No,800,200,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtBoxSweat2,9246,BA4eMwwegF4WMRM9T
sporty skirt,Green,No,800,200,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtBoxSweat3,9247,DNqwHFm5KbZJgZFs4
striped bell-bottoms,Yellow,No,1320,330,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party; theatrical,No,For sale,BottomsTexPantsWideMultistripe0,5724,ZmwMF86vxKmEyiitP
striped bell-bottoms,Red,No,1320,330,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party; theatrical,No,For sale,BottomsTexPantsWideMultistripe1,8851,db24g2WEcY7WSkfwt
striped bell-bottoms,Green,No,1320,330,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party; theatrical,No,For sale,BottomsTexPantsWideMultistripe2,8852,yJZjSfnbT8sinEnKE
striped bell-bottoms,Orange,No,1320,330,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party; theatrical,No,For sale,BottomsTexPantsWideMultistripe3,8853,otYfpq53PEEzrJgfC
striped pants,Blue,No,1100,275,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,BottomsTexPantsNormalBoder0,3312,nQCk2KLZAN67hyYNr
striped pants,Orange,No,1100,275,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,BottomsTexPantsNormalBoder1,9235,FY3CHREweJxMhafhc
striped pants,Green,No,1100,275,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,BottomsTexPantsNormalBoder2,9236,ae64JHvFiDgE8roow
striped pants,Red,No,1100,275,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,BottomsTexPantsNormalBoder3,9237,bm2eXt7CEb4d3uXpG
striped pants,Black,No,1100,275,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,BottomsTexPantsNormalBoder4,9238,xm3zxASYwjThmz2cq
striped shorts,Pink,No,1320,330,Pink,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party; theatrical; vacation,No,For sale,BottomsTexPantsHotMultistripe0,5705,LDhAEhqfkHmbMc355
striped shorts,Blue,No,1320,330,Blue,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party; theatrical; vacation,No,For sale,BottomsTexPantsHotMultistripe1,8845,xtJBJ2Ju9CTJrErmd
striped shorts,Red,No,1320,330,Red,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party; theatrical; vacation,No,For sale,BottomsTexPantsHotMultistripe2,8846,r9Tu7SgxzGRRu9rWx
striped shorts,Yellow,No,1320,330,Yellow,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party; theatrical; vacation,No,For sale,BottomsTexPantsHotMultistripe3,8847,pcJZrB7EQYmoev9FD
surfing shorts,Blue,No,700,175,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,BottomsTexPantsHalfSurf0,4515,gxEHYhqPKdQhML9vk
surfing shorts,Purple,No,700,175,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,BottomsTexPantsHalfSurf1,9103,R626fn6vEPWWe5tZ6
surfing shorts,Green,No,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,BottomsTexPantsHalfSurf2,9104,erBndA9ARkAhRLNaq
surfing shorts,Pink,No,700,175,Pink,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,BottomsTexPantsHalfSurf3,9105,zSokS7N87o5jGQ4mY
surfing shorts,Gray,No,700,175,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,BottomsTexPantsHalfSurf4,9106,8XhmzxJgexm9z8msw
sweatpants,Gray,No,800,200,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat0,3296,6vXpJD8d5FigCEy5P
sweatpants,Red,No,800,200,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat1,11270,yHDfpDWP95QuXhaDa
sweatpants,Green,No,800,200,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat2,11271,dNxcC2F2sX8SKCGcS
sweatpants,Blue,No,800,200,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat3,11272,xkKian3gZK9WHskDM
sweatpants,Yellow,No,800,200,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat4,11273,GQnNhQ3D3PikwSBnb
sweatpants,Pink,No,800,200,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat5,11274,w6K4J796mGsnTo9oA
sweatpants,Light blue,No,800,200,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat6,11275,ZkTbFE58B96GLabag
sweatpants,Black,No,800,200,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat7,11276,4dW56Dhznhjn5H9Ce
tennis skirt,White,No,1440,360,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexSkirtAlineTennis0,4223,cPZdHk6QxtxFF5gFW
tennis skirt,Navy blue,No,1440,360,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexSkirtAlineTennis1,8782,TdeZ9cmn3ejB6FRJv
tennis skirt,Light blue,No,1440,360,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexSkirtAlineTennis2,8783,NRzStqGcSJDW7ppGo
tennis skirt,Pink,No,1440,360,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexSkirtAlineTennis3,8784,HBatHaLp6us4m4Ky2
terry-cloth shorts,Pink,No,1260,315,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy; vacation,No,For sale,BottomsTexPantsHotFluffy0,5711,HE5xJzP3Yu9ifJ745
terry-cloth shorts,Blue,No,1260,315,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy; vacation,No,For sale,BottomsTexPantsHotFluffy1,8848,xiZ7C3vewcTv5ieS7
terry-cloth shorts,Purple,No,1260,315,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy; vacation,No,For sale,BottomsTexPantsHotFluffy2,8849,3EDZEAy5bTgcdL7JZ
terry-cloth shorts,Green,No,1260,315,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,fairy tale; comfy; vacation,No,For sale,BottomsTexPantsHotFluffy3,8850,JfpSFkXks6w2SBcLy
three-quarter sweatpants,Mint,No,1100,275,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat0,5702,nyq9B6mTWidH5n5Hr
three-quarter sweatpants,Pink,No,1100,275,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat1,11365,q6JKSrekYwPqEnzNE
three-quarter sweatpants,Light blue,No,1100,275,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat2,11366,9vxQkDJ3YatsGKFT6
three-quarter sweatpants,Orange,No,1100,275,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat3,11367,r66CBfx8CCMJqouer
three-quarter sweatpants,Black,No,1100,275,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat4,11368,fvsCZqn4eTCqReEkZ
three-quarter sweatpants,Yellow,No,1100,275,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat5,11369,j57w2BL4LfQd74sBz
three-quarter sweatpants,Red,No,1100,275,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat6,11370,CwAYu5ihqHrTJsLd6
three-quarter sweatpants,Purple,No,1100,275,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,comfy; sporty,No,For sale,BottomsTexPantsNormalCroppedsweat7,11371,K6mjpxubY7xd7kqQR
tie-dye skirt,Red,No,1260,315,Red,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,No,For sale,BottomsTexSkirtLongTiedye0,5826,64MqcXfrSPMMREAwK
tie-dye skirt,Blue,No,1260,315,Blue,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,No,For sale,BottomsTexSkirtLongTiedye1,8749,zid6BqnPPQF97NPD5
tie-dye skirt,Green,No,1260,315,Green,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,No,For sale,BottomsTexSkirtLongTiedye2,8750,DCixrf33EkNYAPPMu
tie-dye skirt,Purple,No,1260,315,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,No,For sale,BottomsTexSkirtLongTiedye3,8751,g68iEhnysuFYgBup3
tie-dye skirt,Orange,No,1260,315,Orange,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,comfy; vacation,No,For sale,BottomsTexSkirtLongTiedye4,8752,pv3PKQHvmpeoM6gzn
tiered skirt,Purple,No,1200,300,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; comfy; vacation,No,For sale,BottomsTexSkirtLongTiered0,4502,Pz7hCfPExX8cCPgAH
tiered skirt,Mint,No,1200,300,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; comfy; vacation,No,For sale,BottomsTexSkirtLongTiered1,8717,4gXPrDgHyZWEuArER
tiered skirt,Avocado,No,1200,300,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; comfy; vacation,No,For sale,BottomsTexSkirtLongTiered2,8718,sWk6G7Ceqv8Lqeg58
tiered skirt,Yellow,No,1200,300,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; fairy tale; comfy; vacation,No,For sale,BottomsTexSkirtLongTiered3,8719,5KhcEe8DJ4CSjNiW5
tiered skirt,Blue,No,1200,300,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; fairy tale; comfy; vacation,No,For sale,BottomsTexSkirtLongTiered4,8720,QrMtzDRxGF75foy3F
torn pants,Brown,No,NFS,10,Brown,Brown,1x1,Recycle bin,,All Year,No,1.0.0,Simple,goth,No,Not for sale,BottomsTexPantsWideTeared0,5701,kepGvoJ3xHFXLwJvp
torn pants,Black,No,NFS,10,Black,Black,1x1,Recycle bin,,All Year,No,1.0.0,Simple,goth,No,Not for sale,BottomsTexPantsWideTeared1,9281,PZRnJXs8sxPCC4vE6
torn pants,Gray,No,NFS,10,Gray,Gray,1x1,Recycle bin,,All Year,No,1.0.0,Simple,goth,No,Not for sale,BottomsTexPantsWideTeared2,9282,vwftSXCSwsCsBmbhx
track pants,Navy blue,No,770,192,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey0,3335,E5cqgBweC9ZF5FMSD
track pants,Gray,No,770,192,Gray,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey1,11284,eeoJ3osaNohwGSTGY
track pants,White,No,770,192,White,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey2,11285,cBhfnx7gfTtAvhKfn
track pants,Red,No,770,192,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey3,11286,ZGcTAcZBmqoX5YpjF
track pants,Light blue,No,770,192,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey4,11287,5sxwPtzDZrnYXhXFt
track pants,Green,No,770,192,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey5,11288,sPMQyoZ37nXmWbsjR
track pants,Blue,No,770,192,Blue,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsNormalSportsjersey6,11289,TfdjQjZwcyLSuGhhX
traditional monpe pants,Dark blue,No,1040,260,Blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; work,No,For sale,BottomsTexPantsNormalMonpe0,5412,zSGaTZdYFkmwDmJu6
traditional monpe pants,Blue,No,1040,260,Blue,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; work,No,For sale,BottomsTexPantsNormalMonpe1,9169,yYKvjhWMEQWmu4poE
traditional monpe pants,Golden yellow,No,1040,260,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy; work,No,For sale,BottomsTexPantsNormalMonpe2,9170,uc6hPSAoDQama7Chm
