Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
Mom's art,Dog,Art,NA,NA,No,Yes,No,1,NFS,88,Colorful,Yellow,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,No lighting,No,Not for sale,FtrMomArt_Remake_6_0,6_0,7139,ihDeH8TdgRtew8tEG
Mom's art,Blooming,Art,NA,NA,No,Yes,No,1,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,No lighting,No,Not for sale,FtrMomArt_Remake_7_0,7_0,7139,nAHXRLWs3Lmpa8aH8
Mom's embroidery,Flowers,Design,NA,NA,No,Yes,No,1,NFS,88,Colorful,Yellow,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,No lighting,No,Not for sale,FtrMomEmbroidery_Remake_0_0,0_0,7145,TbXL3d8sfck28KBGM
Mom's embroidery,Bird,Design,NA,NA,No,Yes,No,1,NFS,88,Colorful,Orange,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,No lighting,No,Not for sale,FtrMomEmbroidery_Remake_1_0,1_0,7145,Y7DgNiXjdr7YgKCZ8
Mom's embroidery,Bouquet,Design,NA,NA,No,Yes,No,1,NFS,88,Colorful,Brown,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,No lighting,No,Not for sale,FtrMomEmbroidery_Remake_2_0,2_0,7145,gQCeqavpxLFdSGund
Mom's embroidery,Girl,Design,NA,NA,No,Yes,No,1,NFS,88,Colorful,Pink,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,No lighting,No,Not for sale,FtrMomEmbroidery_Remake_3_0,3_0,7145,y9QqngAQvRFHocS9M
Mom's embroidery,Fairy tale,Design,NA,NA,No,Yes,No,1,NFS,88,Colorful,Green,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,No lighting,No,Not for sale,FtrMomEmbroidery_Remake_4_0,4_0,7145,zRXaEpNJJSbKwB5s5
Mom's embroidery,Trees,Design,NA,NA,No,Yes,No,1,NFS,88,Colorful,Brown,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,No,No lighting,No,Not for sale,FtrMomEmbroidery_Remake_5_0,5_0,7145,CAY2n7EhQSME2AnSh
mounted black bass,NA,NA,NA,NA,No,No,No,NA,1300,325,Green,Beige,1x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,facility,None,None,No,Special Fish,No,No lighting,No,For sale,FtrFishBlackbassWall,NA,11127,Qavtu3AuS8rgdNTEj
mounted blue marlin,NA,NA,NA,NA,No,No,No,NA,5000,1250,Blue,Gray,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,facility,None,None,No,Special Fish,No,No lighting,No,For sale,FtrFishKajikiWall,NA,11128,2aHZtZ6kJewzjcPft
mum wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,Yellow,White,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathMum,NA,5467,R39eBwKXSm8iPLupv
mushroom wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,1500,Beige,Brown,1x1,Crafting,,1.0.0,garden,None,mush,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathMushroom,NA,4726,hEi3Kjr3joNZ9372X
natural mum wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,4800,Green,Green,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathMumRare,NA,5768,JApYT62qXnRJdrN6E
orange wall-mounted clock,Orange,Fruit type,NA,NA,Yes,Yes,No,3,NFS,2240,Orange,Orange,1x1,Crafting,,1.0.0,fancy,None,fruits,orange,Yes,Clock,No,No lighting,No,Not for sale,FtrFruitsClockW_Remake_0_0,0_0,3976,DDTj9pSTogxWWT7xE
orange wall-mounted clock,Blood orange,Fruit type,NA,NA,Yes,Yes,No,3,NFS,2240,Red,Red,1x1,Crafting,,1.0.0,fancy,None,fruits,orange,Yes,Clock,No,No lighting,No,Not for sale,FtrFruitsClockW_Remake_1_0,1_0,3976,r8wSzngNjYkGQ8qgv
ornament mobile,Colorful,Color,NA,NA,Yes,Yes,No,1,NFS,340,Colorful,Brown,1x1,Crafting,,1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,FtrOrnamentMobile_Remake_0_0,0_0,6818,EBJQx6sRmZMZMLpKr
ornament mobile,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,340,Blue,Gray,1x1,Crafting,,1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,FtrOrnamentMobile_Remake_1_0,1_0,6818,MHGi8BfRedg39mzoF
ornament mobile,Red,Color,NA,NA,Yes,Yes,No,1,NFS,340,Red,White,1x1,Crafting,,1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,FtrOrnamentMobile_Remake_2_0,2_0,6818,sHPGXufduxR9NqX45
ornament mobile,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,340,Pink,Pink,1x1,Crafting,,1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,FtrOrnamentMobile_Remake_3_0,3_0,6818,gkS5B5jzA6kEWjtXe
ornament mobile,Gold,Color,NA,NA,Yes,Yes,No,1,NFS,340,Yellow,Brown,1x1,Crafting,,1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,FtrOrnamentMobile_Remake_4_0,4_0,6818,nnXoHWxC58s7Q27MW
ornament mobile,White,Color,NA,NA,Yes,Yes,No,1,NFS,340,White,Gray,1x1,Crafting,,1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,FtrOrnamentMobile_Remake_5_0,5_0,6818,beNExeXHRdJYaqwhQ
ornament wreath,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,800,Light blue,Blue,1x1,Crafting,,1.0.0,fancy,None,festive,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathOrnament_Remake_0_0,0_0,4377,wedAF6DvCg9onv4o9
ornament wreath,Gold,Color,NA,NA,Yes,Yes,No,1,NFS,800,Yellow,Orange,1x1,Crafting,,1.0.0,fancy,None,festive,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathOrnament_Remake_1_0,1_0,4377,B75wAEeCnxH8NAkt9
ornament wreath,Silver,Color,NA,NA,Yes,Yes,No,1,NFS,800,Gray,White,1x1,Crafting,,1.0.0,fancy,None,festive,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathOrnament_Remake_2_0,2_0,4377,oFrZjY3NNn4HLxPKp
ornament wreath,Green,Color,NA,NA,Yes,Yes,No,1,NFS,800,Green,Yellow,1x1,Crafting,,1.0.0,fancy,None,festive,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathOrnament_Remake_3_0,3_0,4377,o9zcqpWGMChmaZNJp
ornament wreath,Red,Color,NA,NA,Yes,Yes,No,1,NFS,800,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,festive,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathOrnament_Remake_4_0,4_0,4377,yfrb7vi54SQFStvAH
ornament wreath,Light green,Color,NA,NA,Yes,Yes,No,1,NFS,800,Green,Gray,1x1,Crafting,,1.0.0,fancy,None,festive,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathOrnament_Remake_5_0,5_0,4377,g4BCy9jW7uSG7PwJk
ornament wreath,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,800,Pink,Purple,1x1,Crafting,,1.0.0,fancy,None,festive,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathOrnament_Remake_6_0,6_0,4377,KJdyk9hgYsFdzrwbh
ornament wreath,Purple,Color,NA,NA,Yes,Yes,No,1,NFS,800,Purple,Gray,1x1,Crafting,,1.0.0,fancy,None,festive,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathOrnament_Remake_7_0,7_0,4377,cZM7xNG3ZNjSQ98sF
pansy wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathPansy,NA,5466,EXzBc9g6GJCzBEfSq
party garland,Colorful,NA,NA,NA,No,No,No,NA,650,162,Colorful,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,No,Seasonal Decor,No,No lighting,No,For sale,FtrPartydecorationWall_Remake_0_0,0_0,4077,Fhbeq58ZicAdCR5DF
party garland,Pastel,NA,NA,NA,No,No,No,NA,650,162,Colorful,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,No,Seasonal Decor,No,No lighting,No,For sale,FtrPartydecorationWall_Remake_1_0,1_0,4077,Ses2wMLx4htuB5xAe
party garland,Boating stripes,NA,NA,NA,No,No,No,NA,650,162,Light blue,White,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,No,Seasonal Decor,No,No lighting,No,For sale,FtrPartydecorationWall_Remake_2_0,2_0,4077,5QreLwE762koi732M
party garland,Orange & black,NA,NA,NA,No,No,No,NA,650,162,Orange,Black,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,No,Seasonal Decor,No,No lighting,No,For sale,FtrPartydecorationWall_Remake_3_0,3_0,4077,Yeg449pjrisRJ3FZE
party garland,Pop,NA,NA,NA,No,No,No,NA,650,162,Green,Red,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,No,Seasonal Decor,No,No lighting,No,For sale,FtrPartydecorationWall_Remake_4_0,4_0,4077,B4Dib3e8XPEKr5An8
party garland,Gorgeous,NA,NA,NA,No,No,No,NA,650,162,Black,Brown,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,No,Seasonal Decor,No,No lighting,No,For sale,FtrPartydecorationWall_Remake_5_0,5_0,4077,5gYwyrjAM92JqXyRw
paw-print doorplate,Light wood,Color,NA,NA,Yes,Yes,No,1,NFS,360,Beige,Brown,1x1,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_0_0,0_0,5716,YJFWZqk6NSWXvi32P
paw-print doorplate,Light blue,Color,NA,NA,Yes,Yes,No,1,NFS,360,Light blue,Orange,1x1,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_1_0,1_0,5716,eWhqRZXwwpGXxR3gk
paw-print doorplate,Dark gray,Color,NA,NA,Yes,Yes,No,1,NFS,360,Black,Beige,1x1,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_2_0,2_0,5716,Kb3kptxiEb87n3c4u
paw-print doorplate,Natural wood,Color,NA,NA,Yes,Yes,No,1,NFS,360,Orange,Beige,1x1,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_3_0,3_0,5716,bYzfAQH3gdmkTL9YW
paw-print doorplate,Dark brown,Color,NA,NA,Yes,Yes,No,1,NFS,360,Brown,Beige,1x1,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_4_0,4_0,5716,FHQdg7w2wowNRh2F4
paw-print doorplate,White,Color,NA,NA,Yes,Yes,No,1,NFS,360,White,Orange,1x1,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_5_0,5_0,5716,RpPspmpZK9bdKoGCm
paw-print doorplate,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,360,Light blue,Blue,1x1,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_6_0,6_0,5716,h96G9rCmkyYpRkAaG
paw-print doorplate,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,360,Pink,Brown,1x1,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_7_0,7_0,5716,FnitPJwG22eLExMuu
pendulum clock,NA,NA,NA,NA,No,No,No,NA,1900,475,Brown,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Clock,No,No lighting,No,For sale,FtrClockPendulumWall,NA,4106,AeMuWFZaRaHBTpMD2
pennant,Sports,NA,NA,NA,No,No,No,NA,1300,325,Orange,Blue,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,child's room,None,None,No,Shop,No,No lighting,No,For sale,FtrPennant_Remake_0_0,0_0,3818,LApzuZ9kvqby5KbBH
pennant,University,NA,NA,NA,No,No,No,NA,1300,325,Beige,Red,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,child's room,None,None,No,Shop,No,No lighting,No,For sale,FtrPennant_Remake_1_0,1_0,3818,fz3n2jf3aSbsJbGBK
pennant,Classic,NA,NA,NA,No,No,No,NA,1300,325,Green,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,child's room,None,None,No,Shop,No,No lighting,No,For sale,FtrPennant_Remake_2_0,2_0,3818,TdzA7mSXHGqGjHm9W
pennant,Sponsor,NA,NA,NA,No,No,No,NA,1300,325,Blue,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,child's room,None,None,No,Shop,No,No lighting,No,For sale,FtrPennant_Remake_3_0,3_0,3818,WhPjbp8qMGZhi7gXn
pennant,Souvenir,NA,NA,NA,No,No,No,NA,1300,325,Colorful,Yellow,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,child's room,None,None,No,Shop,No,No lighting,No,For sale,FtrPennant_Remake_4_0,4_0,3818,dZEjL9adQ4kXFWE79
pot rack,Wooden,NA,NA,NA,No,No,No,NA,3000,750,Brown,White,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,No lighting,No,For sale,FtrPotrack_Remake_0_0,0_0,928,rh25cApnS4gJR5pxx
pot rack,Stainless steel,NA,NA,NA,No,No,No,NA,3000,750,Gray,Gray,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,No lighting,No,For sale,FtrPotrack_Remake_1_0,1_0,928,dZjc4oGbd2KKRibyi
pot rack,Pop,NA,NA,NA,No,No,No,NA,3000,750,Yellow,Orange,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No,No lighting,No,For sale,FtrPotrack_Remake_2_0,2_0,928,W9jZQdo9yTh7C5mxX
potted ivy,Light green,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Green,Gray,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,No,No lighting,No,Not for sale,FtrLeafWall_Remake_0_0,0_0,3785,fkw6cXvhi9MyD4mLy
potted ivy,Yellow,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Yellow,Brown,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,No,No lighting,No,Not for sale,FtrLeafWall_Remake_1_0,1_0,3785,55zEhs2BzqBqsYDwa
potted ivy,Red,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Red,Black,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,No,No lighting,No,Not for sale,FtrLeafWall_Remake_2_0,2_0,3785,bvoPRBNfmGucW6qdB
potted ivy,Green,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Green,Blue,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,No,No lighting,No,Not for sale,FtrLeafWall_Remake_3_0,3_0,3785,3aNfqug4AjLWLb2uz
pretty cosmos wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Pink,Orange,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathCosmosMix,NA,5745,N8e9ZMKmQqmtj7wwS
pretty tulip wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400,Pink,Orange,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathTulipMix,NA,5751,soJ9BExbzhRvsgzmC
purple hyacinth wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,4800,Purple,Purple,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathHyacinthRare,NA,5769,vQH4yRjopNyEpX5oz
retro radiator,NA,NA,NA,NA,No,No,No,NA,1300,325,White,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,school,None,None,No,Heating,No,No lighting,No,For sale,FtrCentralheating,NA,4028,jxkFyWpRK3mm8fAsk
rose wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathRose,NA,5437,8A2koBPGhgntm4SKp
Sagittarius arrow,NA,NA,NA,NA,Yes,No,No,NA,NFS,21750,Brown,Yellow,1x1,Crafting,,1.0.0,expensive,None,stars,None,No,Toy,No,No lighting,No,Not for sale,FtrZodiacSagittarius,NA,5958,YNvaFozsLz7EZQmZK
shell wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,4720,White,Beige,1x1,Crafting,,1.0.0,ocean,None,shell,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathShell,NA,4376,dmrgb5T2CzNo9LbJh
shower set,Silver,NA,NA,NA,No,No,No,NA,1800,450,Gray,Black,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,FtrShowerWall_Remake_0_0,0_0,4017,Jn5uASafvsFYBZHY3
shower set,Gold,NA,NA,NA,No,No,No,NA,1800,450,Yellow,Yellow,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,FtrShowerWall_Remake_1_0,1_0,4017,S9RSMCoy4WMGmTksX
shower set,Copper,NA,NA,NA,No,No,No,NA,1800,450,Brown,Brown,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,FtrShowerWall_Remake_2_0,2_0,4017,QLiKg4CXKeHL9WYtM
shower set,Black,NA,NA,NA,No,No,No,NA,1800,450,Black,Black,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,FtrShowerWall_Remake_3_0,3_0,4017,NqphvjGrmZctJwMSG
silver HHA plaque,NA,NA,NA,NA,No,No,No,NA,NFS,425,Brown,Gray,1x1,HHA,,1.0.0,living room,expensive,None,None,No,Museum,No,No lighting,No,Not for sale,FtrShieldHhaSilver,NA,7036,SKzYP8NzT7z9w9dwY
skull doorplate,Brown,NA,NA,NA,No,No,No,NA,540,135,Beige,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,FtrDoorPlateSkull_Remake_0_0,0_0,4738,SSNsa9u4Mx9o6MXPL
skull doorplate,White,NA,NA,NA,No,No,No,NA,540,135,White,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,FtrDoorPlateSkull_Remake_1_0,1_0,4738,Bo5vASB3d9iGQwk6C
snazzy pansy wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Red,Blue,1x1,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathPansyMix,NA,5748,hDZETp4cwqfgSeQ9c
snowflake wreath,NA,NA,NA,NA,Yes,No,No,NA,NFS,1600,Light blue,White,1x1,Crafting,,1.0.0,freezing cold,fancy,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathIce,NA,4375,3qG6tze7DpgvtKtq2
spider doorplate,Black,Color,NA,NA,No,Yes,No,NA,360,90,Black,Green,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_0_0,0_0,5310,97PqJgCNW7WQfCe9M
spider doorplate,Yellow,Color,NA,NA,No,Yes,No,NA,360,90,Yellow,Purple,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_1_0,1_0,5310,BNvqbRNwWuhazaeg4
spider doorplate,Green,Color,NA,NA,No,Yes,No,NA,360,90,Green,Red,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_2_0,2_0,5310,3pEQ9cD93Bhx4Q7z4
spider doorplate,Pink,Color,NA,NA,No,Yes,No,NA,360,90,Pink,Light blue,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_3_0,3_0,5310,QTHckAjLBY2edZvFG
spider doorplate,Purple,Color,NA,NA,No,Yes,No,NA,360,90,Purple,Green,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_4_0,4_0,5310,nRYyN3q65kg4uSLCg
spider doorplate,Red,Color,NA,NA,No,Yes,No,NA,360,90,Red,Blue,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_5_0,5_0,5310,DHf8kXnuugg965tkw
spider doorplate,Gray,Color,NA,NA,No,Yes,No,NA,360,90,Gray,Purple,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_6_0,6_0,5310,KuuT6PosCPBtWH5cM
spider doorplate,Blue,Color,NA,NA,No,Yes,No,NA,360,90,Blue,Red,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_7_0,7_0,5310,fhtXHY3GNB4QBkuQJ
spider web,NA,NA,NA,NA,No,No,No,NA,NFS,25,White,White,2x1,Bug-Off,,1.0.0,facility,horror,None,None,No,Ranch,No,No lighting,No,Not for sale,FtrSpiderweb,NA,3817,qmLbJD4ZHuhJ78APn
starry garland,Yellow,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Yellow,Yellow,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,No,Emission,No,Not for sale,FtrStarDecorationWall_Remake_0_0,0_0,6827,TLufk7Lr6iMdDXb38
starry garland,Green,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Green,Green,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,No,Emission,No,Not for sale,FtrStarDecorationWall_Remake_1_0,1_0,6827,LhpT8K5dju3dprewT
starry garland,Blue,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Light blue,Light blue,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,No,Emission,No,Not for sale,FtrStarDecorationWall_Remake_2_0,2_0,6827,G6tvoRQfvLBahQCkX
starry garland,Purple,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Purple,Purple,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,No,Emission,No,Not for sale,FtrStarDecorationWall_Remake_3_0,3_0,6827,3WLSFAmJsBmyNmeWo
starry garland,Pink,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Pink,Pink,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,No,Emission,No,Not for sale,FtrStarDecorationWall_Remake_4_0,4_0,6827,tB8TaCLvyDt9SEgj5
starry garland,Orange,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Orange,Orange,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,No,Emission,No,Not for sale,FtrStarDecorationWall_Remake_5_0,5_0,6827,DHCxpmAhBsakwJtXF
starry garland,White,Color,NA,NA,Yes,Yes,No,7,NFS,5000,White,White,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,No,Emission,No,Not for sale,FtrStarDecorationWall_Remake_6_0,6_0,6827,ymYmGbxEF6KzzFP7c
studio wall spotlight,White,NA,NA,NA,No,No,No,NA,2300,575,Black,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,No,Spotlight,No,For sale,FtrLampSpotWall_Remake_0_0,0_0,7190,dZEmxTttRksH6RNr3
studio wall spotlight,Yellow,NA,NA,NA,No,No,No,NA,2300,575,Black,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,No,Spotlight,No,For sale,FtrLampSpotWall_Remake_1_0,1_0,7190,esq6DpHWC3sSyuCZ8
studio wall spotlight,Orange,NA,NA,NA,No,No,No,NA,2300,575,Black,Orange,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,No,Spotlight,No,For sale,FtrLampSpotWall_Remake_2_0,2_0,7190,eaXb34akv5n9cPgc4
