Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
soft-serve hat,Gold leaf,No,630,157,Yellow,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream2,10836,nKHTeWb7yBHnckSXJ
soft-serve hat,Strawberry,No,630,157,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream3,10837,MsR4jMTnbtnrhya9C
soft-serve hat,Green tea,No,630,157,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream4,10838,PPyYhSmHXc3PJroiL
soft-serve hat,Pale sky,No,630,157,Light blue,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream5,10839,gvf3HCe3WiesRHrCt
soft-serve hat,Purple sweet potato,No,630,157,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream6,10840,q8Nm5HsAo9q7NYG3F
soft-serve hat,Black sesame,No,630,157,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream7,10841,SKNM9PN6Zf5sY3ydD
sombrero,Natural & red,No,NFS,500,Beige,Red,1x1,NA,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero0,5138,bhiup2unfD28DQY39
sombrero,Natural & green,No,NFS,500,Beige,Green,1x1,NA,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero1,10868,Y8aKytTopgxHroKA5
sombrero,Navy blue,No,NFS,500,Blue,Red,1x1,NA,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero2,10869,vJLJ9MuDhz8XCubPc
sombrero,Green,No,NFS,500,Green,Orange,1x1,NA,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero3,10870,ZEDjFRuMW9NjjPJxF
sombrero,White,No,NFS,500,Beige,Yellow,1x1,NA,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero4,10871,Zo847tN5m4B54M33D
sombrero,Red,No,NFS,500,Red,Yellow,1x1,NA,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero5,10872,Ds5rhcNjFXAhWqY37
sombrero,Blue,No,NFS,500,Blue,Green,1x1,NA,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero6,10873,dXo753eoQjnH3aJYp
sombrero,Orange,No,NFS,500,Orange,Blue,1x1,NA,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero7,10874,FBYkFcvhkWottMJHD
space helmet,White,No,4300,1075,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,work,HeadFullFace,No,For sale,CapFullfaceAstronautWhite,5394,4iAdswfjHr2WDddrj
sports cap,Red,No,560,140,Red,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,sporty,HeadCap,Yes,For sale,CapHatSports0,5305,NcyfadoSKrXEfgHC2
sports cap,White & red,No,560,140,White,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,sporty,HeadCap,Yes,For sale,CapHatSports1,11528,mLrPan5QQTWKmtHmB
sports cap,Blue,No,560,140,Blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,sporty,HeadCap,Yes,For sale,CapHatSports2,11529,KZRoEWu5C87p5v6bw
sports cap,White & blue,No,560,140,White,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,sporty,HeadCap,Yes,For sale,CapHatSports3,11530,k7HjoZFMCni8ruaaa
stagehand hat,Black,No,980,245,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,theatrical; work,HeadFullFace,No,For sale,CapFullfaceKurokoBlack,6053,3iuLkRkAKbp4KbfET
star hairpin,Yellow,No,350,87,Yellow,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLStarhairpin0,9856,k4qSsaYTabo563Qc6
star hairpin,Pink,No,350,87,Pink,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLStarhairpin1,12169,K8nfGv85ED4JYm2ik
star hairpin,Purple,No,350,87,Purple,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLStarhairpin2,12170,X5FEM3hh6FmwyaPSv
star hairpin,Mint,No,350,87,Green,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLStarhairpin3,12171,YRFxXFqCAc2KQpACS
star hairpin,Black,No,350,87,Black,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLStarhairpin4,12172,Sj22yQDh6XZ548xNs
star head,Yellow,Yes,NFS,2500,Yellow,Yellow,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,No,Not for sale,CapCostumeStar0,9862,GeCyKvrDGPAceAQQP
stone-egg shell,None,Yes,NFS,800,Yellow,Orange,1x1,NA,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatEggrock0,12440,6sSucNJN4o9egdsT6
straw boater,Cream,No,700,175,Beige,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo0,5259,MjLrcMkSW6xz4EWuj
straw boater,Beige,No,700,175,Beige,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo1,10875,fSWYxi2FLsE7yM3xp
straw boater,Light brown,No,700,175,Beige,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo2,10876,8NywDitrMMG8nx5b9
straw boater,Brown,No,700,175,Orange,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo3,10877,rs7Ts2r6yxNjsWMta
straw boater,Dark brown,No,700,175,Brown,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo4,10878,EEM45eNNW2kZ8umYQ
straw boater,Monotone,No,700,175,White,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo5,10879,YTxDHZqDGSAH3Fmjf
straw boater,Light blue,No,700,175,Light blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo6,10880,2PYjpd6DsvQZPYdYj
straw boater,Pink,No,700,175,Pink,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo7,10881,im6Xw6Z55KgRGQWQR
straw hat,Brown,No,490,122,Beige,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,Yes,For sale,CapHatStrawhat0,5398,2kw2eqi5XFSgHjngX
straw hat,Blue,No,490,122,Beige,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,Yes,For sale,CapHatStrawhat1,10892,s5eSXgfpd3SWJ7686
straw hat,Red,No,490,122,Beige,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,Yes,For sale,CapHatStrawhat2,10893,7B9BjYT2FRp9yzea9
straw umbrella hat,Brown,Yes,NFS,200,Beige,Beige,1x1,NA,Crafting,,All Year,No,1.0.0,Cool,fairy tale; outdoorsy,HeadCap,Yes,Not for sale,CapHatSandogasa0,7254,cz6T8vemWpFgE489x
strawberry hat,Red,No,700,175,Pink,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatStrawberry,5277,R8fyQu6e76ZM7bMhp
student cap,Black,No,1040,260,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent0,8613,LKXDnCJeGKiLRBdTW
student cap,Berry red,No,1040,260,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent1,11821,pLQ7pK4M4tLsiFaMm
student cap,Green,No,1040,260,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent2,11822,6oevkR2qmiTfB24rJ
student cap,White,No,1040,260,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent3,11823,zuDE5ZkoDRkcLg7Ws
student cap,Purple,No,1040,260,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent4,11824,7TGkAfjWKwaMSPsq6
student cap,Gray,No,1040,260,Gray,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent5,11825,FqCPfJocwnAnQ2pHr
student cap,Blue,No,1040,260,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent6,11826,3uDtRSCPpTDawSyDZ
summer-solstice crown,NA,No,1560,390,Yellow,Green,1x1,NA,Summer Solstice Festival,,All Year,No,1.2.0,Active,fairy tale; party; vacation,HeadCap,Yes,Not in catalog,CapHatSummer0,12577,joCTjPoPgEfNraHSH
sushi chef hat,White,No,880,220,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,work,HeadCap,Yes,For sale,CapHatItamae0,5281,DKpSqDbfvc7Ac3NWb
sushi chef hat,Dark blue,No,880,220,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,work,HeadCap,Yes,For sale,CapHatItamae1,11814,jSxawiyrbehb75eyJ
swimming cap,Yellow,No,560,140,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim0,5283,4S6oMqjYboJTkYDYa
swimming cap,Light blue,No,560,140,Light blue,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim1,10753,J8ptRi3hr9cA7ygw5
swimming cap,Red,No,560,140,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim2,10754,KQRwKkZbrS9Hp3Pqn
swimming cap,White,No,560,140,White,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim3,10755,uAS3Zs4ySQ4pyH6RT
swimming cap,Black,No,560,140,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim4,10756,rr8CrNSDXd97hv7nG
swimming cap,Blue,No,560,140,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim5,10757,ygBbSEHmCiJKFM2qa
swimming cap,Pink,No,560,140,Pink,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim6,10758,TwmdLhEJvcAMW5uQd
swimming cap,Green,No,560,140,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim7,10759,udqqHrSyThDu74dYm
tam-o'-shanter,Red,No,NFS,500,Red,Green,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,formal; work,HeadCap,Yes,Not for sale,CapHatScotland0,6055,Qq6wLbwHJERy8iPM8
tam-o'-shanter,Gray,No,NFS,500,Gray,Red,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,formal; work,HeadCap,Yes,Not for sale,CapHatScotland1,11544,8MbGqyymgLtiQRKoe
tam-o'-shanter,Blue,No,NFS,500,Blue,Light blue,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,formal; work,HeadCap,Yes,Not for sale,CapHatScotland2,11545,74wMAqC9ZuKBRWFif
tam-o'-shanter,Green,No,NFS,500,Green,Orange,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,formal; work,HeadCap,Yes,Not for sale,CapHatScotland3,11546,3kErrPCAe35tSu5D3
terry-cloth do-rag,White,No,490,122,White,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel0,5311,3A87hGGENrpxFjCBM
terry-cloth do-rag,Black,No,490,122,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel1,10767,QEsetWK6k6rA3KjT7
terry-cloth do-rag,Blue,No,490,122,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel2,10768,kgXFxnTS4aTbADwf8
terry-cloth do-rag,Brown,No,490,122,Brown,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel3,10769,TuBbeoKqtgtPZZEGo
terry-cloth do-rag,Yellow,No,490,122,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel4,10770,uSWxzgQqkwXCTMdnz
terry-cloth do-rag,Berry red,No,490,122,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel5,10771,Cu6xAyJH8rCoWRJMb
terry-cloth nightcap,Light blue,No,840,210,Light blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap0,5304,t4LGnGcdMvkBRWkTk
terry-cloth nightcap,Blue,No,840,210,Blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap1,10926,vrvm6dSuy6M92diiv
terry-cloth nightcap,Green,No,840,210,Green,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap2,10927,2kgwivjrJAf5ypjrF
terry-cloth nightcap,Orange,No,840,210,Orange,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap3,10928,Yzut5GCm5NybgcDdz
terry-cloth nightcap,Pink,No,840,210,Pink,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap4,10929,HGt3DPCTNwisbCW9m
terry-cloth nightcap,Cream,No,840,210,Yellow,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap5,10930,My8DR9fYtQhGtpQXL
terry-cloth nightcap,Purple,No,840,210,Purple,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap6,10931,QWqrKbreY36KWShd5
terry-cloth nightcap,Lime,No,840,210,Green,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap7,10932,6BN3G63JNZJ9jDhAL
tiara,Silver,No,4300,1075,Gray,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,Yes,For sale,CapOrnamentCTiara0,7412,wPnrbYEAzgiH4MBCr
tiara,Rose gold,No,4300,1075,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,Yes,For sale,CapOrnamentCTiara1,9751,Dbzikn9yDDyrjfzhv
tiara,Gold,No,4300,1075,Yellow,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,Yes,For sale,CapOrnamentCTiara2,9752,KQMQb3f7wmZFduaPQ
tiara hair,Silver,No,2940,735,Gray,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,No,For sale,CapWigPrincess0,6092,dhMP2ThwJYzisAXRH
tiara hair,Gold,No,2940,735,Yellow,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,No,For sale,CapWigPrincess1,9749,EdQfDQxeZYBGryJop
tiara hair,Rose gold,No,2940,735,Pink,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,No,For sale,CapWigPrincess2,9750,fsD6pcbWiDmdnF9Qr
top hat,Black,No,2100,525,Black,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat0,5129,YvQcqHBTgjgyuCG3W
top hat,White,No,2100,525,White,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat1,11033,NfzKSM4CXGwoitHMy
top hat,Brown,No,2100,525,Brown,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat2,11034,My46PzCxXpEDuwAjQ
top hat,Purple,No,2100,525,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat3,11035,Gn2rW4vjXj6vw5Gz6
top hat,Red,No,2100,525,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat4,11036,uydvrPNDFed35vTaf
top hat,Blue,No,2100,525,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatSilkhat5,11037,AFCuyyQqrQGgLTC9G
tropical hat,Mint,No,700,175,Green,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatOutdoorpine0,11061,EYbZgXS2NmCb4mqHj
tropical hat,White,No,700,175,White,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatOutdoorpine1,12041,G4gbisnhEmJMw8cYR
tropical hat,Blue,No,700,175,Blue,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatOutdoorpine2,12042,WbeLRLpQrRGG6JHbx
tropical hat,Yellow,No,700,175,Yellow,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatOutdoorpine3,12110,LMgNdZK7QocLfopTk
tropical hat,Pink,No,700,175,Pink,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatOutdoorpine4,12111,uumdb44ZbxgskiAbQ
tubeteika,Red,No,NFS,500,Red,Brown,1x1,NA,Gulliver,,All Year,No,1.0.0,Gorgeous,everyday; formal,HeadCap,Yes,Not for sale,CapHatUzbek0,10913,QFGyvXwscrvo5e89i
tubeteika,Blue,No,NFS,500,Light blue,Blue,1x1,NA,Gulliver,,All Year,No,1.0.0,Gorgeous,everyday; formal,HeadCap,Yes,Not for sale,CapHatUzbek1,12030,DN8N7BZPCEFKTDnr8
tubeteika,Camel,No,NFS,500,Orange,Brown,1x1,NA,Gulliver,,All Year,No,1.0.0,Gorgeous,everyday; formal,HeadCap,Yes,Not for sale,CapHatUzbek2,12031,A9ngwk6oXJE8XaaJE
tubeteika,Purple,No,NFS,500,Purple,Pink,1x1,NA,Gulliver,,All Year,No,1.0.0,Gorgeous,everyday; formal,HeadCap,Yes,Not for sale,CapHatUzbek3,12032,Sa9vDNBf9ocfTGG3u
tulip crown,Colorful,Yes,NFS,400,Red,Yellow,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentTulip1,5102,boCfvbAPGLLbHxadk
tulip hat,Orange,No,630,157,Orange,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,outdoorsy; comfy,HeadCap,Yes,For sale,CapHatTulip0,5293,2atryTheqj4uK8rjW
tulip hat,Brown,No,630,157,Brown,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,outdoorsy; comfy,HeadCap,Yes,For sale,CapHatTulip1,11834,ycT7cnbbqh4N5XsrJ
tulip hat,Camel,No,630,157,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy,HeadCap,Yes,For sale,CapHatTulip2,11835,PvPMhvS3sWaWYG4DX
turban,Purple,No,NFS,800,White,Purple,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetTurban0,5434,jLqvgtKncu6AqkAXw
turban,Blue,No,NFS,800,White,Light blue,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetTurban1,11863,csnWeqARQSaAPZvMP
turban,Pink,No,NFS,800,White,Pink,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetTurban2,11864,9Ge7K5fRmCEB9mfed
turban,Yellow,No,NFS,800,White,Yellow,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_NoEar,No,Not for sale,CapHelmetTurban3,11865,NN79zprnvwsTRJHyC
tweed cap,Brown,No,1100,275,Brown,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatTweed0,9769,sxk5X5gG96rfuDTFn
tweed cap,Blue,No,1100,275,Blue,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatTweed1,11983,kbCkjCj5kJ7WLR29a
tweed cap,Green,No,1100,275,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatTweed2,11984,kYQH5dhveFPmxHfWx
veil,Blue,No,NFS,800,Light blue,Yellow,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,No,Not for sale,CapFullfaceVeil0,5684,aMMRZzuDjMAw2tvJa
veil,Purple,No,NFS,800,Purple,Yellow,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,No,Not for sale,CapFullfaceVeil1,11881,uBW729W6LrWC2FLce
