Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
clothesline pole,Blue,NA,Plain,Drying shirt,No,No,Yes,1,1100,275,Light blue,White,2x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_1_0,1_0,1778,3Z6RxYv5S3MN3L4Xt
clothesline pole,Blue,NA,PE shirt,Drying shirt,No,No,Yes,1,1100,275,Light blue,Beige,2x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_1_1,1_1,1778,2RWTEJdXXiP8qEmAe
clothesline pole,Blue,NA,Fish,Drying shirt,No,No,Yes,1,1100,275,Light blue,Light blue,2x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_1_2,1_2,1778,QufzYA49JBsMH5ugW
clothesline pole,Blue,NA,Carrot,Drying shirt,No,No,Yes,1,1100,275,Light blue,Yellow,2x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_1_3,1_3,1778,e2PoQ963EkHdnR9Gh
colorful wheel,Colorful numbers,NA,NA,NA,No,No,No,NA,2900,725,Colorful,Colorful,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,None,None,None,Yes,Toy,No,Does not play music,No lighting,For sale,FtrRoulette_Remake_0_0,0_0,1112,BEs85a3zkwegASuCm
colorful wheel,Two-toned numbers,NA,NA,NA,No,No,No,NA,2900,725,Blue,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,None,None,None,Yes,Toy,No,Does not play music,No lighting,For sale,FtrRoulette_Remake_1_0,1_0,1112,CETab9qadQH7DuR24
colorful wheel,Win or lose,NA,NA,NA,No,No,No,NA,2900,725,Purple,Yellow,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,None,None,None,Yes,Toy,No,Does not play music,No lighting,For sale,FtrRoulette_Remake_2_0,2_0,1112,i48gjmGQCjTFtsffB
colorful wheel,Black & red,NA,NA,NA,No,No,No,NA,2900,725,Red,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,None,None,None,Yes,Toy,No,Does not play music,No lighting,For sale,FtrRoulette_Remake_3_0,3_0,1112,vw9DarP73xCqTHm6i
colorful wheel,Items,NA,NA,NA,No,No,No,NA,2900,725,Colorful,Colorful,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,None,None,None,Yes,Toy,No,Does not play music,No lighting,For sale,FtrRoulette_Remake_4_0,4_0,1112,njtwJ2XoPgkvdfhuz
cone,Red,NA,NA,NA,No,No,No,NA,630,157,Red,Red,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Yes,Does not play music,No lighting,For sale,FtrPylon_Remake_0_0,0_0,146,ruXYYTwLnkDh6GxNL
cone,Blue,NA,NA,NA,No,No,No,NA,630,157,Blue,Blue,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Yes,Does not play music,No lighting,For sale,FtrPylon_Remake_1_0,1_0,146,KKHLamBNiboMy49fp
cone,Yellow,NA,NA,NA,No,No,No,NA,630,157,Yellow,Yellow,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Yes,Does not play music,No lighting,For sale,FtrPylon_Remake_2_0,2_0,146,nWhxKBPxDJg5GBWYK
cone,White,NA,NA,NA,No,No,No,NA,630,157,White,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Yes,Does not play music,No lighting,For sale,FtrPylon_Remake_3_0,3_0,146,2fvMZtzN6vw4sHxSK
cone,Red stripes,NA,NA,NA,No,No,No,NA,630,157,Red,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Yes,Does not play music,No lighting,For sale,FtrPylon_Remake_4_0,4_0,146,htsp838zt3prgkoNo
cone,Green stripes,NA,NA,NA,No,No,No,NA,630,157,Green,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Yes,Does not play music,No lighting,For sale,FtrPylon_Remake_5_0,5_0,146,h9YhnWJABFKin2PW8
cone,Reflective stripes,NA,NA,NA,No,No,No,NA,630,157,Red,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Yes,Does not play music,No lighting,For sale,FtrPylon_Remake_6_0,6_0,146,P3c6RxCHxY96HbG93
cone,Caution stripes,NA,NA,NA,No,No,No,NA,630,157,Yellow,Black,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Yes,Does not play music,No lighting,For sale,FtrPylon_Remake_7_0,7_0,146,zXSvmZowqMXqqr4WY
construction sign,Ongoing work,NA,NA,NA,No,No,No,NA,NFS,5000,White,Blue,1x1,1000,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_0_0,0_0,9568,aFi7Nk8YGWeoizzqu
construction sign,Ongoing work - Little bro,NA,NA,NA,No,No,No,NA,NFS,5000,White,Blue,1x1,1000,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_1_0,1_0,9568,afCrPaE2EC3gechDH
construction sign,Ongoing work - Big bro,NA,NA,NA,No,No,No,NA,NFS,5000,White,Blue,1x1,1000,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_2_0,2_0,9568,4p7rhWsq8uZteaxAJ
construction sign,Construction ahead,NA,NA,NA,No,No,No,NA,NFS,5000,Blue,White,1x1,1000,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_3_0,3_0,9568,CtsKDmbg6y7TFtskj
construction sign,Construction warning,NA,NA,NA,No,No,No,NA,NFS,5000,Orange,Black,1x1,1000,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_4_0,4_0,9568,JrCEBHapHgPh4ftpm
cosmos shower,Pink,Flower color,NA,NA,Yes,Yes,No,5,NFS,3050,Pink,Green,1x1,NA,Crafting,,1.0.0,bathroom,fancy,flowers,None,Yes,Bathtub,No,Does not play music,No lighting,Not for sale,FtrFlowerShower_Remake_0_0,0_0,7230,yCgStadyo3Zc8SKdg
cosmos shower,Red,Flower color,NA,NA,Yes,Yes,No,5,NFS,3050,Red,Green,1x1,NA,Crafting,,1.0.0,bathroom,fancy,flowers,None,Yes,Bathtub,No,Does not play music,No lighting,Not for sale,FtrFlowerShower_Remake_1_0,1_0,7230,JqxaNSF7fQmG8NZFK
cosmos shower,White,Flower color,NA,NA,Yes,Yes,No,5,NFS,3050,White,Green,1x1,NA,Crafting,,1.0.0,bathroom,fancy,flowers,None,Yes,Bathtub,No,Does not play music,No lighting,Not for sale,FtrFlowerShower_Remake_2_0,2_0,7230,eKtmhPuuzjsWAHa5z
cotton-candy stall,Pink,NA,NA,NA,No,No,No,NA,NFS,15000,Pink,Red,2x1,3000,Nook Miles Shop,,1.0.0,fancy,party,None,None,Yes,Shop,Yes,Does not play music,No lighting,Not for sale,FtrCottoncandymachine_Remake_0_0,0_0,4412,CazDjtQjPatsHQcGE
cotton-candy stall,Blue,NA,NA,NA,No,No,No,NA,NFS,15000,White,Blue,2x1,3000,Nook Miles Shop,,1.0.0,fancy,party,None,None,Yes,Shop,Yes,Does not play music,No lighting,Not for sale,FtrCottoncandymachine_Remake_1_0,1_0,4412,f9hTzDcwC4RX9xPxZ
cotton-candy stall,Black,NA,NA,NA,No,No,No,NA,NFS,15000,Black,Brown,2x1,3000,Nook Miles Shop,,1.0.0,fancy,party,None,None,Yes,Shop,Yes,Does not play music,No lighting,Not for sale,FtrCottoncandymachine_Remake_2_0,2_0,4412,yPLp7pycmRXoekqXh
crescent-moon chair,Yellow,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Yellow,Yellow,2x1,NA,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,No,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_0_0,0_0,6829,ZRd7rA38D9gF5NJDL
crescent-moon chair,Green,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Green,Yellow,2x1,NA,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,No,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_1_0,1_0,6829,Q9onKzC2L9Sx4fKvc
crescent-moon chair,Blue,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Light blue,Yellow,2x1,NA,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,No,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_2_0,2_0,6829,HvpRb7MuCdy2Zzz5b
crescent-moon chair,Purple,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Purple,Yellow,2x1,NA,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,No,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_3_0,3_0,6829,D8YEuyBhvk3YNRWQc
crescent-moon chair,Pink,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Pink,Yellow,2x1,NA,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,No,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_4_0,4_0,6829,EsjzgZ4DDNgr3dScK
crescent-moon chair,Orange,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Orange,Yellow,2x1,NA,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,No,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_5_0,5_0,6829,9Sb3ACfFchJLoE3XH
crescent-moon chair,White,Color,NA,NA,Yes,Yes,No,7,NFS,8500,White,Gray,2x1,NA,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,No,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_6_0,6_0,6829,zYqdAy8vDY5bjLv99
crewed spaceship,NA,NA,NA,NA,Yes,No,No,NA,NFS,20000,White,Black,2x2,NA,Crafting,,1.0.0,space,None,None,None,Yes,Space,Yes,Does not play music,No lighting,Not for sale,FtrSpacecraft,NA,5676,aNyRfrtcyv2wwMSro
cute bed,White,NA,NA,NA,No,No,No,NA,12000,3000,White,Pink,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrCuteBedW_Remake_0_0,0_0,3624,T8S2qTcQ28PdMLM6v
cute bed,Sky blue,NA,NA,NA,No,No,No,NA,12000,3000,Light blue,White,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrCuteBedW_Remake_1_0,1_0,3624,7oGbfEoXchzDxM5SS
cute bed,Yellow,NA,NA,NA,No,No,No,NA,12000,3000,Yellow,Orange,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrCuteBedW_Remake_2_0,2_0,3624,K5FhQSSavu5SrALAa
cute bed,Red,NA,NA,NA,No,No,No,NA,12000,3000,Red,Red,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrCuteBedW_Remake_3_0,3_0,3624,yNZorpxoxW3c8YWSt
cute bed,Blue,NA,NA,NA,No,No,No,NA,12000,3000,Blue,Black,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrCuteBedW_Remake_4_0,4_0,3624,NThCMdhEzLbbSn3kj
cute chair,White,NA,NA,NA,No,No,No,NA,4300,1075,White,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrCuteChairS_Remake_0_0,0_0,3999,tzs3akhvQFrFhudEy
cute chair,Sky blue,NA,NA,NA,No,No,No,NA,4300,1075,Light blue,Blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrCuteChairS_Remake_1_0,1_0,3999,tivvvrJXKiyvYowQM
cute chair,Yellow,NA,NA,NA,No,No,No,NA,4300,1075,Yellow,Orange,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrCuteChairS_Remake_2_0,2_0,3999,rQxNbx7Kk7iRvobGt
cute chair,Red,NA,NA,NA,No,No,No,NA,4300,1075,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrCuteChairS_Remake_3_0,3_0,3999,YxDzqSq6daZPv5GcZ
cute chair,Blue,NA,NA,NA,No,No,No,NA,4300,1075,Blue,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrCuteChairS_Remake_4_0,4_0,3999,w6sh3NFWzPMnuHfBg
cute DIY table,White,NA,NA,NA,No,No,No,NA,7000,1750,White,Pink,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Work Bench,No,Does not play music,Spotlight,For sale,FtrCuteWorkbench_Remake_0_0,0_0,3995,ELzLX57L77astbxHb
cute DIY table,Sky blue,NA,NA,NA,No,No,No,NA,7000,1750,Light blue,Blue,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Work Bench,No,Does not play music,Spotlight,For sale,FtrCuteWorkbench_Remake_1_0,1_0,3995,PSXCm8csqXToGmMse
cute DIY table,Yellow,NA,NA,NA,No,No,No,NA,7000,1750,Yellow,Orange,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Work Bench,No,Does not play music,Spotlight,For sale,FtrCuteWorkbench_Remake_2_0,2_0,3995,n2bTZfj9XMoCRsC4T
cute DIY table,Red,NA,NA,NA,No,No,No,NA,7000,1750,Red,Red,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Work Bench,No,Does not play music,Spotlight,For sale,FtrCuteWorkbench_Remake_3_0,3_0,3995,mcMvwCgMoeD4oCst5
cute DIY table,Blue,NA,NA,NA,No,No,No,NA,7000,1750,Blue,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Work Bench,No,Does not play music,Spotlight,For sale,FtrCuteWorkbench_Remake_4_0,4_0,3995,WgzffyCcHib4YkRTP
cute floor lamp,White,NA,NA,NA,No,No,No,NA,3500,875,White,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrCuteLamp_Remake_0_0,0_0,4002,a5RzgbET6vvZauvgt
cute floor lamp,Sky blue,NA,NA,NA,No,No,No,NA,3500,875,Light blue,Blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrCuteLamp_Remake_1_0,1_0,4002,cJTc4gavXjcqikmBH
cute floor lamp,Yellow,NA,NA,NA,No,No,No,NA,3500,875,Yellow,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrCuteLamp_Remake_2_0,2_0,4002,Too8dDarzLpdR47GE
cute floor lamp,Red,NA,NA,NA,No,No,No,NA,3500,875,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrCuteLamp_Remake_3_0,3_0,4002,j9z8Bvu9PaRZd7Ruk
cute floor lamp,Blue,NA,NA,NA,No,No,No,NA,3500,875,Blue,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrCuteLamp_Remake_4_0,4_0,4002,iwKrz5CXjNaB5WTCr
cute sofa,White,NA,NA,NA,No,No,No,NA,9600,2400,White,Pink,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrCuteChairL_Remake_0_0,0_0,3998,95nrQB2ZGnRfoge7E
cute sofa,Sky blue,NA,NA,NA,No,No,No,NA,9600,2400,Light blue,Blue,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrCuteChairL_Remake_1_0,1_0,3998,cRNoeh9pN7JAk8wLJ
cute sofa,Yellow,NA,NA,NA,No,No,No,NA,9600,2400,Yellow,Orange,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrCuteChairL_Remake_2_0,2_0,3998,EPahiFHfus98vyZAd
cute sofa,Red,NA,NA,NA,No,No,No,NA,9600,2400,Red,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrCuteChairL_Remake_3_0,3_0,3998,M2TTTAJWjYfRb62Nt
cute sofa,Blue,NA,NA,NA,No,No,No,NA,9600,2400,Blue,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Sofa,No,Does not play music,No lighting,For sale,FtrCuteChairL_Remake_4_0,4_0,3998,9CKbxigdABfRndNSQ
cute tea table,White,NA,NA,NA,No,No,No,NA,3000,750,White,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,No,Table,No,Does not play music,No lighting,For sale,FtrCuteTableS_Remake_0_0,0_0,4000,FuzPgbonXH2BjR6dk
cute tea table,Sky blue,NA,NA,NA,No,No,No,NA,3000,750,Light blue,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,No,Table,No,Does not play music,No lighting,For sale,FtrCuteTableS_Remake_1_0,1_0,4000,kPoFsiCopPMetatPx
cute tea table,Yellow,NA,NA,NA,No,No,No,NA,3000,750,Yellow,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,No,Table,No,Does not play music,No lighting,For sale,FtrCuteTableS_Remake_2_0,2_0,4000,PXHLJG2iXW5XzpYtK
cute tea table,Red,NA,NA,NA,No,No,No,NA,3000,750,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,No,Table,No,Does not play music,No lighting,For sale,FtrCuteTableS_Remake_3_0,3_0,4000,ZS8rtdEHSnexAEFnA
cute tea table,Blue,NA,NA,NA,No,No,No,NA,3000,750,Blue,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,No,Table,No,Does not play music,No lighting,For sale,FtrCuteTableS_Remake_4_0,4_0,4000,vDBt83QLRMk4AdkPT
cute vanity,White,NA,NA,NA,No,No,No,NA,5400,1350,White,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Dresser,No,Does not play music,No lighting,For sale,FtrCuteDresser_Remake_0_0,0_0,4001,y2sCDMvPCTJQz6QB3
cute vanity,Sky blue,NA,NA,NA,No,No,No,NA,5400,1350,Light blue,Blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Dresser,No,Does not play music,No lighting,For sale,FtrCuteDresser_Remake_1_0,1_0,4001,vscpbHbALbpFEieSN
cute vanity,Yellow,NA,NA,NA,No,No,No,NA,5400,1350,Yellow,Orange,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Dresser,No,Does not play music,No lighting,For sale,FtrCuteDresser_Remake_2_0,2_0,4001,djiF4M7fGjwE6XLTf
cute vanity,Red,NA,NA,NA,No,No,No,NA,5400,1350,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Dresser,No,Does not play music,No lighting,For sale,FtrCuteDresser_Remake_3_0,3_0,4001,o6EDSRzFFEdTedXLq
cute vanity,Blue,NA,NA,NA,No,No,No,NA,5400,1350,Blue,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Dresser,No,Does not play music,No lighting,For sale,FtrCuteDresser_Remake_4_0,4_0,4001,oziGuTvYns2yXdJLr
cute wardrobe,White,NA,NA,NA,No,No,No,NA,7300,1825,White,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,FtrCuteClosetLR_Remake_0_0,0_0,3997,wHaafZ5eGnuiMD3ad
cute wardrobe,Sky blue,NA,NA,NA,No,No,No,NA,7300,1825,Light blue,Blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,FtrCuteClosetLR_Remake_1_0,1_0,3997,ognKckZTzCmr6djym
cute wardrobe,Yellow,NA,NA,NA,No,No,No,NA,7300,1825,Yellow,Orange,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,FtrCuteClosetLR_Remake_2_0,2_0,3997,N2jvtPa6kEdTW9zqH
cute wardrobe,Red,NA,NA,NA,No,No,No,NA,7300,1825,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,FtrCuteClosetLR_Remake_3_0,3_0,3997,kT76B2eYgPGYqEvps
