Dataset,SiteCode,POC,Date,Percentile,SiteName,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammNO3f_Unit,ammSO4f_Val,ammSO4f_Unit,ECf_Val,ECf_Unit,OMCf_Val,OMCf_Unit,SOILf_Val,SOILf_Unit,SVR_Val,SVR_Unit
IMPRHR2,JOSH1,1,11/27/2021,10,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.06636,ug/m^3,0.41448,ug/m^3,0.04434,ug/m^3,0.39479,ug/m^3,1.34744,ug/m^3,224.01133,km
IMPRHR2,JOSH1,1,11/30/2021,10,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.04822,ug/m^3,0.2145,ug/m^3,0.0793,ug/m^3,0.4901,ug/m^3,0.68249,ug/m^3,240.65646,km
IMPRHR2,JOSH1,1,12/3/2021,30,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.39424,ug/m^3,0.4627,ug/m^3,0.13794,ug/m^3,0.83344,ug/m^3,0.70395,ug/m^3,179.90367,km
IMPRHR2,JOSH1,1,12/6/2021,30,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.55284,ug/m^3,0.26718,ug/m^3,0.12779,ug/m^3,0.71595,ug/m^3,0.65227,ug/m^3,179.74931,km
IMPRHR2,JOSH1,1,12/9/2021,90,Joshua Tree NP,34.06957,-116.38895,1235,CA,3.00536,ug/m^3,0.578,ug/m^3,0.15185,ug/m^3,0.80487,ug/m^3,0.1702,ug/m^3,103.08181,km
IMPRHR2,JOSH1,1,12/12/2021,30,Joshua Tree NP,34.06957,-116.38895,1235,CA,1.12702,ug/m^3,0.35326,ug/m^3,0.09209,ug/m^3,0.69784,ug/m^3,0.28344,ug/m^3,165.07188,km
IMPRHR2,JOSH1,1,12/15/2021,10,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.29709,ug/m^3,0.14656,ug/m^3,0.02545,ug/m^3,0.28364,ug/m^3,0.17116,ug/m^3,267.50055,km
IMPRHR2,JOSH1,1,12/18/2021,10,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.04248,ug/m^3,0.25554,ug/m^3,0.02532,ug/m^3,0.46393,ug/m^3,1.38634,ug/m^3,267.4637,km
IMPRHR2,JOSH1,1,12/21/2021,10,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.30022,ug/m^3,0.26598,ug/m^3,0.11562,ug/m^3,0.67662,ug/m^3,0.44112,ug/m^3,217.27888,km
IMPRHR2,JOSH1,1,12/24/2021,10,Joshua Tree NP,34.06957,-116.38895,1235,CA,0.12677,ug/m^3,0.11942,ug/m^3,0.00437,ug/m^3,0.23918,ug/m^3,0.02803,ug/m^3,292.24552,km
IMPRHR2,JOSH1,1,12/27/2021,0,Joshua Tree NP,34.06957,-116.38895,1235,CA,-999,ug/m^3,0.35619,ug/m^3,-999,ug/m^3,-999,ug/m^3,0.06431,ug/m^3,-999,km
IMPRHR2,JOSH1,1,12/30/2021,0,Joshua Tree NP,34.06957,-116.38895,1235,CA,-999,ug/m^3,0.63154,ug/m^3,-999,ug/m^3,-999,ug/m^3,0.06742,ug/m^3,-999,km
IMPRHR2,KAIS1,1,1/3/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.00219,ug/m^3,0.06617,ug/m^3,0.0402,ug/m^3,0.69138,ug/m^3,0.00445,ug/m^3,293.59706,km
IMPRHR2,KAIS1,1,1/6/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.01316,ug/m^3,0.09397,ug/m^3,0.0679,ug/m^3,0.51552,ug/m^3,0.0343,ug/m^3,268.86052,km
IMPRHR2,KAIS1,1,1/9/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.01419,ug/m^3,0.20382,ug/m^3,0.031,ug/m^3,0.279,ug/m^3,0.07648,ug/m^3,251.87396,km
IMPRHR2,KAIS1,1,1/12/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.00142,ug/m^3,0.04575,ug/m^3,0.0273,ug/m^3,0.48186,ug/m^3,0.01428,ug/m^3,290.39397,km
IMPRHR2,KAIS1,1,1/15/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0,ug/m^3,0.10977,ug/m^3,0.1714,ug/m^3,0.21294,ug/m^3,0.01018,ug/m^3,290.4971,km
IMPRHR2,KAIS1,1,1/18/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.03934,ug/m^3,0.2569,ug/m^3,0.0534,ug/m^3,0.34056,ug/m^3,0.56708,ug/m^3,243.00772,km
IMPRHR2,KAIS1,1,1/21/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.00168,ug/m^3,0.10065,ug/m^3,0.0561,ug/m^3,0.2385,ug/m^3,0.05306,ug/m^3,303.77989,km
IMPRHR2,KAIS1,1,1/24/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.01032,ug/m^3,0.19981,ug/m^3,0.045,ug/m^3,0.2556,ug/m^3,0.10874,ug/m^3,288.8737,km
IMPRHR2,KAIS1,1,1/27/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.02541,ug/m^3,0.20485,ug/m^3,0.0291,ug/m^3,0.33372,ug/m^3,0.34057,ug/m^3,265.01909,km
IMPRHR2,KAIS1,1,1/30/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.04709,ug/m^3,0.10082,ug/m^3,0.0343,ug/m^3,0.25956,ug/m^3,0.03676,ug/m^3,298.69499,km
IMPRHR2,KAIS1,1,2/2/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.06282,ug/m^3,0.25096,ug/m^3,0.0186,ug/m^3,0.04554,ug/m^3,0.16811,ug/m^3,265.25153,km
IMPRHR2,KAIS1,1,2/5/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.0347,ug/m^3,0.09747,ug/m^3,0.0374,ug/m^3,0.04536,ug/m^3,0.03353,ug/m^3,299.54292,km
IMPRHR2,KAIS1,1,2/8/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.97111,ug/m^3,0.55663,ug/m^3,0.1406,ug/m^3,1.09854,ug/m^3,0.29066,ug/m^3,138.8883,km
IMPRHR2,KAIS1,1,2/11/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.06295,ug/m^3,0.1893,ug/m^3,0.0278,ug/m^3,0.34434,ug/m^3,0.11358,ug/m^3,258.68397,km
IMPRHR2,KAIS1,1,2/14/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.37178,ug/m^3,0.23991,ug/m^3,0.0597,ug/m^3,0.44442,ug/m^3,0.19307,ug/m^3,209.58784,km
IMPRHR2,KAIS1,1,2/17/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.06527,ug/m^3,0.11402,ug/m^3,0.0142,ug/m^3,0.11754,ug/m^3,0.03965,ug/m^3,290.9695,km
IMPRHR2,KAIS1,1,2/20/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.09327,ug/m^3,0.2791,ug/m^3,0.0732,ug/m^3,0.18972,ug/m^3,0.17315,ug/m^3,245.91609,km
IMPRHR2,KAIS1,1,2/23/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.33501,ug/m^3,0.58938,ug/m^3,0.0747,ug/m^3,0.64278,ug/m^3,0.18831,ug/m^3,188.57362,km
IMPRHR2,KAIS1,1,2/26/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.01483,ug/m^3,0.12408,ug/m^3,0.0364,ug/m^3,0.14886,ug/m^3,0.01916,ug/m^3,331.93935,km
IMPRHR2,KAIS1,1,3/1/2011,0,Kaiser,37.2207,-119.1546,2597.5,CA,0.02696,ug/m^3,0.17003,ug/m^3,-999,ug/m^3,-999,ug/m^3,0.19529,ug/m^3,-999,km
IMPRHR2,KAIS1,1,3/4/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.12552,ug/m^3,0.7312,ug/m^3,0.0342,ug/m^3,0.34506,ug/m^3,0.9086,ug/m^3,183.50137,km
IMPRHR2,KAIS1,1,3/7/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.02335,ug/m^3,0.2687,ug/m^3,0.0393,ug/m^3,0.13932,ug/m^3,0.09806,ug/m^3,297.87075,km
IMPRHR2,KAIS1,1,3/10/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.3194,ug/m^3,0.52693,ug/m^3,0.0908,ug/m^3,0.66924,ug/m^3,0.80976,ug/m^3,178.55903,km
IMPRHR2,KAIS1,1,3/13/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.18112,ug/m^3,0.6298,ug/m^3,0.067,ug/m^3,0.38898,ug/m^3,0.92353,ug/m^3,196.27126,km
IMPRHR2,KAIS1,1,3/16/2011,0,Kaiser,37.2207,-119.1546,2597.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,KAIS1,1,3/19/2011,0,Kaiser,37.2207,-119.1546,2597.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,KAIS1,1,3/22/2011,0,Kaiser,37.2207,-119.1546,2597.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,KAIS1,1,3/25/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.0943,ug/m^3,0.20683,ug/m^3,0.1216,ug/m^3,0.2187,ug/m^3,0.20855,ug/m^3,255.77376,km
IMPRHR2,KAIS1,1,3/28/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.08888,ug/m^3,0.3062,ug/m^3,0.0421,ug/m^3,0.23256,ug/m^3,0.51416,ug/m^3,263.87944,km
IMPRHR2,KAIS1,1,3/31/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.04451,ug/m^3,0.2251,ug/m^3,0.0308,ug/m^3,0.26334,ug/m^3,0.13569,ug/m^3,239.20614,km
IMPRHR2,KAIS1,1,4/3/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.38726,ug/m^3,0.49356,ug/m^3,0.0571,ug/m^3,0.48042,ug/m^3,0.37273,ug/m^3,214.13438,km
IMPRHR2,KAIS1,1,4/6/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.57057,ug/m^3,0.77773,ug/m^3,0.0757,ug/m^3,1.15398,ug/m^3,0.34043,ug/m^3,165.02879,km
IMPRHR2,KAIS1,1,4/9/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.18305,ug/m^3,0.68166,ug/m^3,0.0533,ug/m^3,0.52434,ug/m^3,0.1102,ug/m^3,225.13319,km
IMPRHR2,KAIS1,1,4/12/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.5218,ug/m^3,2.25246,ug/m^3,0.1251,ug/m^3,0.9702,ug/m^3,1.61052,ug/m^3,116.48151,km
IMPRHR2,KAIS1,1,4/15/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.13416,ug/m^3,0.85301,ug/m^3,0.1414,ug/m^3,0.58014,ug/m^3,0.8133,ug/m^3,190.84558,km
IMPRHR2,KAIS1,1,4/18/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.29064,ug/m^3,0.79311,ug/m^3,0.0928,ug/m^3,0.45234,ug/m^3,1.28536,ug/m^3,189.80714,km
IMPRHR2,KAIS1,1,4/21/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.39964,ug/m^3,0.82096,ug/m^3,0.0776,ug/m^3,0.59598,ug/m^3,0.34318,ug/m^3,190.60366,km
IMPRHR2,KAIS1,1,4/24/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.39758,ug/m^3,1.03599,ug/m^3,0.0801,ug/m^3,0.62496,ug/m^3,0.66195,ug/m^3,175.97663,km
IMPRHR2,KAIS1,1,4/27/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.24446,ug/m^3,1.05076,ug/m^3,0.0857,ug/m^3,1.04652,ug/m^3,0.61949,ug/m^3,169.42076,km
IMPRHR2,KAIS1,1,4/30/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.17157,ug/m^3,0.63513,ug/m^3,0.1005,ug/m^3,1.09602,ug/m^3,0.3545,ug/m^3,186.43326,km
IMPRHR2,KAIS1,1,5/3/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.15209,ug/m^3,0.90507,ug/m^3,0.0808,ug/m^3,1.2996,ug/m^3,0.69327,ug/m^3,172.72706,km
IMPRHR2,KAIS1,1,5/6/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.87217,ug/m^3,1.28898,ug/m^3,0.1438,ug/m^3,1.88352,ug/m^3,1.09536,ug/m^3,117.17118,km
IMPRHR2,KAIS1,1,5/9/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.20034,ug/m^3,0.44154,ug/m^3,0.0264,ug/m^3,0.18954,ug/m^3,0.29263,ug/m^3,258.86904,km
IMPRHR2,KAIS1,1,5/12/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.3394,ug/m^3,1.18586,ug/m^3,0.1048,ug/m^3,1.30752,ug/m^3,0.70879,ug/m^3,151.77015,km
IMPRHR2,KAIS1,1,5/15/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.31192,ug/m^3,0.51414,ug/m^3,0.0115,ug/m^3,0.16992,ug/m^3,0.08801,ug/m^3,235.57653,km
IMPRHR2,KAIS1,1,5/18/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.0645,ug/m^3,0.18253,ug/m^3,0.01,ug/m^3,0.19728,ug/m^3,0.10881,ug/m^3,316.40937,km
IMPRHR2,KAIS1,1,5/21/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.70653,ug/m^3,1.60112,ug/m^3,0.0926,ug/m^3,2.05308,ug/m^3,0.25648,ug/m^3,124.65747,km
IMPRHR2,KAIS1,1,5/24/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.62771,ug/m^3,1.56173,ug/m^3,0.122,ug/m^3,1.71612,ug/m^3,0.47836,ug/m^3,125.43548,km
IMPRHR2,KAIS1,1,5/27/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.17996,ug/m^3,0.36081,ug/m^3,0.0298,ug/m^3,0.6282,ug/m^3,0.11871,ug/m^3,207.09353,km
IMPRHR2,KAIS1,1,5/30/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.09404,ug/m^3,0.36824,ug/m^3,0.0769,ug/m^3,1.07388,ug/m^3,0.08822,ug/m^3,221.48102,km
IMPRHR2,KAIS1,1,6/2/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.20369,ug/m^3,0.73788,ug/m^3,0.0375,ug/m^3,0.60444,ug/m^3,0.09541,ug/m^3,213.96489,km
IMPRHR2,KAIS1,1,6/5/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.26187,ug/m^3,0.5464,ug/m^3,0.022,ug/m^3,0.72144,ug/m^3,0.14596,ug/m^3,229.73524,km
IMPRHR2,KAIS1,1,6/8/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.14435,ug/m^3,1.36769,ug/m^3,0.0908,ug/m^3,1.10412,ug/m^3,0.14725,ug/m^3,178.04253,km
IMPRHR2,KAIS1,1,6/11/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,1.1094,ug/m^3,2.29313,ug/m^3,0.1475,ug/m^3,2.39976,ug/m^3,0.26283,ug/m^3,103.47053,km
IMPRHR2,KAIS1,1,6/14/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.22691,ug/m^3,1.82098,ug/m^3,0.1186,ug/m^3,2.2212,ug/m^3,0.36902,ug/m^3,128.89608,km
IMPRHR2,KAIS1,1,6/17/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,1.41629,ug/m^3,1.15327,ug/m^3,0.1748,ug/m^3,2.91978,ug/m^3,0.31868,ug/m^3,99.94509,km
IMPRHR2,KAIS1,1,6/20/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.48065,ug/m^3,1.99708,ug/m^3,0.1662,ug/m^3,3.4659,ug/m^3,0.49887,ug/m^3,99.31722,km
IMPRHR2,KAIS1,1,6/23/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.50065,ug/m^3,1.23008,ug/m^3,0.1779,ug/m^3,3.15108,ug/m^3,0.34105,ug/m^3,110.37917,km
IMPRHR2,KAIS1,1,6/26/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.4484,ug/m^3,0.89273,ug/m^3,0.1321,ug/m^3,2.11878,ug/m^3,0.19635,ug/m^3,142.21663,km
IMPRHR2,KAIS1,1,6/29/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.18086,ug/m^3,0.5721,ug/m^3,0.0376,ug/m^3,0.54864,ug/m^3,0.09457,ug/m^3,229.10308,km
IMPRHR2,KAIS1,1,7/2/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.05792,ug/m^3,1.03868,ug/m^3,0.0644,ug/m^3,1.93158,ug/m^3,0.47173,ug/m^3,153.53081,km
IMPRHR2,KAIS1,1,7/5/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.83566,ug/m^3,2.84745,ug/m^3,0.1135,ug/m^3,4.00158,ug/m^3,0.51443,ug/m^3,84.30255,km
IMPRHR2,KAIS1,1,7/8/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.77645,ug/m^3,2.48469,ug/m^3,0.1499,ug/m^3,2.6631,ug/m^3,0.68285,ug/m^3,96.12976,km
IMPRHR2,KAIS1,1,7/11/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,1.28948,ug/m^3,1.83649,ug/m^3,0.1536,ug/m^3,3.21048,ug/m^3,0.3706,ug/m^3,93.77651,km
IMPRHR2,KAIS1,1,7/14/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,1.5409,ug/m^3,2.54611,ug/m^3,0.2148,ug/m^3,3.44772,ug/m^3,0.3688,ug/m^3,83.68312,km
IMPRHR2,KAIS1,1,7/17/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.37268,ug/m^3,1.44519,ug/m^3,0.3811,ug/m^3,6.8733,ug/m^3,0.37711,ug/m^3,73.07296,km
IMPRHR2,KAIS1,1,7/20/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.2362,ug/m^3,1.60925,ug/m^3,0.0804,ug/m^3,1.84266,ug/m^3,0.39393,ug/m^3,133.24933,km
IMPRHR2,KAIS1,1,7/23/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.45731,ug/m^3,2.28599,ug/m^3,0.2326,ug/m^3,4.83444,ug/m^3,0.67462,ug/m^3,81.12175,km
IMPRHR2,KAIS1,1,7/26/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.38752,ug/m^3,1.63626,ug/m^3,0.148,ug/m^3,2.62836,ug/m^3,0.4365,ug/m^3,114.5623,km
IMPRHR2,KAIS1,1,7/29/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.35398,ug/m^3,1.72574,ug/m^3,0.4663,ug/m^3,10.79982,ug/m^3,0.56289,ug/m^3,49.66126,km
IMPRHR2,KAIS1,1,8/1/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.42493,ug/m^3,1.42333,ug/m^3,0.1458,ug/m^3,3.70566,ug/m^3,0.27374,ug/m^3,111.01504,km
IMPRHR2,KAIS1,1,8/4/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.36391,ug/m^3,1.29117,ug/m^3,0.1249,ug/m^3,2.18232,ug/m^3,0.58547,ug/m^3,127.54795,km
IMPRHR2,KAIS1,1,8/7/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.16138,ug/m^3,0.99074,ug/m^3,0.1141,ug/m^3,2.19582,ug/m^3,0.39423,ug/m^3,147.56535,km
IMPRHR2,KAIS1,1,8/10/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.1668,ug/m^3,0.73998,ug/m^3,0.1206,ug/m^3,1.75734,ug/m^3,0.41139,ug/m^3,159.24752,km
IMPRHR2,KAIS1,1,8/13/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.03831,ug/m^3,0.33223,ug/m^3,0.0771,ug/m^3,0.83898,ug/m^3,0.19997,ug/m^3,231.43992,km
IMPRHR2,KAIS1,1,8/16/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.12165,ug/m^3,0.56022,ug/m^3,0.1009,ug/m^3,1.70154,ug/m^3,0.43994,ug/m^3,169.08792,km
IMPRHR2,KAIS1,1,8/19/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.44969,ug/m^3,1.18293,ug/m^3,0.2107,ug/m^3,3.30228,ug/m^3,0.81826,ug/m^3,107.63995,km
IMPRHR2,KAIS1,1,8/22/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.12977,ug/m^3,0.71787,ug/m^3,0.1027,ug/m^3,1.80378,ug/m^3,0.37635,ug/m^3,169.56783,km
IMPRHR2,KAIS1,1,8/25/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.06282,ug/m^3,1.03525,ug/m^3,0.0678,ug/m^3,0.8775,ug/m^3,0.51144,ug/m^3,181.62152,km
IMPRHR2,KAIS1,1,8/28/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.12152,ug/m^3,1.31134,ug/m^3,0.083,ug/m^3,1.21626,ug/m^3,0.65531,ug/m^3,156.63549,km
IMPRHR2,KAIS1,1,8/31/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.32392,ug/m^3,0.92689,ug/m^3,0.0969,ug/m^3,1.88118,ug/m^3,1.00238,ug/m^3,137.4853,km
IMPRHR2,KAIS1,1,9/3/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.34791,ug/m^3,1.12654,ug/m^3,0.1628,ug/m^3,1.94328,ug/m^3,0.89811,ug/m^3,119.49682,km
IMPRHR2,KAIS1,1,9/6/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.41486,ug/m^3,1.19233,ug/m^3,0.2665,ug/m^3,3.528,ug/m^3,0.59478,ug/m^3,101.44113,km
IMPRHR2,KAIS1,1,9/9/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.07056,ug/m^3,0.72534,ug/m^3,0.1024,ug/m^3,1.77606,ug/m^3,0.45328,ug/m^3,159.49654,km
IMPRHR2,KAIS1,1,9/12/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,1.60721,ug/m^3,2.21323,ug/m^3,0.2573,ug/m^3,5.9148,ug/m^3,1.10138,ug/m^3,63.62355,km
IMPRHR2,KAIS1,1,9/15/2011,0,Kaiser,37.2207,-119.1546,2597.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,KAIS1,1,9/18/2011,0,Kaiser,37.2207,-119.1546,2597.5,CA,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,km
IMPRHR2,KAIS1,1,9/21/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.02258,ug/m^3,0.21627,ug/m^3,0.0289,ug/m^3,0.28386,ug/m^3,0.10057,ug/m^3,295.09599,km
IMPRHR2,KAIS1,1,9/24/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.02128,ug/m^3,0.22304,ug/m^3,0.0268,ug/m^3,0.3159,ug/m^3,0.07888,ug/m^3,301.43321,km
IMPRHR2,KAIS1,1,9/27/2011,0,Kaiser,37.2207,-119.1546,2597.5,CA,0.1201,ug/m^3,0.97804,ug/m^3,0.1224,ug/m^3,1.48644,ug/m^3,0.73637,ug/m^3,-999,km
IMPRHR2,KAIS1,1,9/30/2011,70,Kaiser,37.2207,-119.1546,2597.5,CA,0.14861,ug/m^3,0.98068,ug/m^3,0.1273,ug/m^3,1.10016,ug/m^3,0.47853,ug/m^3,163.84212,km
IMPRHR2,KAIS1,1,10/3/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.35346,ug/m^3,0.65051,ug/m^3,0.099,ug/m^3,0.9045,ug/m^3,0.20175,ug/m^3,180.54888,km
IMPRHR2,KAIS1,1,10/6/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.01277,ug/m^3,0.10416,ug/m^3,0.0181,ug/m^3,0.21132,ug/m^3,0,ug/m^3,339.54776,km
IMPRHR2,KAIS1,1,10/9/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.21388,ug/m^3,0.45222,ug/m^3,0.1261,ug/m^3,1.8225,ug/m^3,0.06343,ug/m^3,184.8095,km
IMPRHR2,KAIS1,1,10/12/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.02619,ug/m^3,0.23232,ug/m^3,0.025,ug/m^3,0.47304,ug/m^3,0.1315,ug/m^3,295.0934,km
IMPRHR2,KAIS1,1,10/15/2011,30,Kaiser,37.2207,-119.1546,2597.5,CA,0.04244,ug/m^3,0.35822,ug/m^3,0.0475,ug/m^3,0.74718,ug/m^3,0.1763,ug/m^3,255.61339,km
IMPRHR2,KAIS1,1,10/18/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.05715,ug/m^3,0.55729,ug/m^3,0.1196,ug/m^3,1.44234,ug/m^3,0.21438,ug/m^3,200.03673,km
IMPRHR2,KAIS1,1,10/21/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.06179,ug/m^3,0.54929,ug/m^3,0.084,ug/m^3,0.95364,ug/m^3,0.28441,ug/m^3,205.90856,km
IMPRHR2,KAIS1,1,10/24/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.17183,ug/m^3,0.79089,ug/m^3,0.0662,ug/m^3,0.80748,ug/m^3,0.38905,ug/m^3,200.14405,km
IMPRHR2,KAIS1,1,10/27/2011,90,Kaiser,37.2207,-119.1546,2597.5,CA,0.4177,ug/m^3,1.08743,ug/m^3,0.3135,ug/m^3,5.00958,ug/m^3,0.54389,ug/m^3,94.22555,km
IMPRHR2,KAIS1,1,10/30/2011,0,Kaiser,37.2207,-119.1546,2597.5,CA,0.11365,ug/m^3,0.27576,ug/m^3,0.1851,ug/m^3,3.49326,ug/m^3,0.08548,ug/m^3,-999,km
IMPRHR2,KAIS1,1,11/2/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.17041,ug/m^3,0.51781,ug/m^3,0.1183,ug/m^3,0.92412,ug/m^3,0.38681,ug/m^3,194.90984,km
IMPRHR2,KAIS1,1,11/5/2011,0,Kaiser,37.2207,-119.1546,2597.5,CA,0.08566,ug/m^3,0.13307,ug/m^3,0.0495,ug/m^3,0.68346,ug/m^3,0.01743,ug/m^3,-999,km
IMPRHR2,KAIS1,1,11/8/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.03896,ug/m^3,0.95589,ug/m^3,0.0819,ug/m^3,0.4959,ug/m^3,0.21061,ug/m^3,195.64674,km
IMPRHR2,KAIS1,1,11/11/2011,50,Kaiser,37.2207,-119.1546,2597.5,CA,0.04773,ug/m^3,0.81374,ug/m^3,0.0664,ug/m^3,0.65412,ug/m^3,0.26949,ug/m^3,205.56174,km
IMPRHR2,KAIS1,1,11/14/2011,0,Kaiser,37.2207,-119.1546,2597.5,CA,0.0338,ug/m^3,0.66363,ug/m^3,0.047,ug/m^3,0.40482,ug/m^3,0.30265,ug/m^3,-999,km
IMPRHR2,KAIS1,1,11/17/2011,10,Kaiser,37.2207,-119.1546,2597.5,CA,0.01148,ug/m^3,0.2635,ug/m^3,0.0307,ug/m^3,0.37944,ug/m^3,0.0339,ug/m^3,295.47608,km
