SpecID	PassNonPass	IOCOrder	BLFamilyLatin	BLFamilyEnglish	BLFamSequID	Taxo	Scientific	English	Diet-Inv	Diet-Vend	Diet-Vect	Diet-Vfish	Diet-Vunk	Diet-Scav	Diet-Fruit	Diet-Nect	Diet-Seed	Diet-PlantO	Diet-5Cat	Diet-Source	Diet-Certainty	Diet-EnteredBy	ForStrat-watbelowsurf	ForStrat-wataroundsurf	ForStrat-ground	ForStrat-understory	ForStrat-midhigh	ForStrat-canopy	ForStrat-aerial	PelagicSpecialist	ForStrat-Source	ForStrat-SpecLevel	ForStrat-EnteredBy	Nocturnal	BodyMass-Value	BodyMass-Source	BodyMass-SpecLevel	BodyMass-Comment	Record-Comment
2789	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Calothorax lucifer	Lucifer Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	60	40	0	0	0	Ref_5	1	Christian	0	3.3	Dunning08	1		
2790	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Calothorax pulcher	Beautiful Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	80	20	0	0	0	Ref_5	1	Christian	0	2.7	Dunning08	1		
2791	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Archilochus colubris	Ruby-throated Hummingbird	40	0	0	0	0	0	0	60	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	40	40	0	20	0	Ref_5	1	Christian	0	3.09	Dunning08	1		
2792	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Archilochus alexandri	Black-chinned Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	50	40	0	10	0	Ref_5	1	Christian	0	3.39	Dunning08	1		
2793	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Calypte anna	Anna's Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	20	80	0	0	0	Ref_5	1	Christian	0	4.24	Dunning08	1		
2794	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Calypte costae	Costa's Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	70	30	0	0	0	Ref_5	1	Christian	0	3.09	Dunning08	1		
2795	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Calliphlox evelynae	Bahama Woodstar	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	30	30	30	10	0	Ref_5	1	Christian	0	2.4	Dunning08	1		
2796	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Calliphlox amethystina	Amethyst Woodstar	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	50	40	0	10	0	Ref_5	1	Christian	0	2.8	Dunning08	1		
2797	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Mellisuga helenae	Bee Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	70	30	0	0	0	Ref_5	1	Christian	0	2.2	Dunning08	1		
2798	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Mellisuga minima	Vervain Hummingbird	0	0	0	0	0	0	0	100	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	70	30	0	0	0	Ref_5	1	Christian	0	2.4	Dunning08	1		
2799	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Stellula calliope	Calliope Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	80	20	0	0	0	Ref_5	1	Christian	0	2.64	Dunning08	1		
2800	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Atthis heloisa	Bumblebee Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	50	50	0	0	0	Ref_5	1	Christian	0	2.2	Dunning08	1		
2801	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Atthis ellioti	Wine-throated Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	50	50	0	0	0	Ref_5	1	Christian	0	2.9	Dunning08	1		
2802	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Myrtis fanny	Purple-collared Woodstar	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	40	50	0	10	0	Ref_5	1	Christian	0	2.3	Dunning08	1		
2803	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Eulidia yarrellii	Chilean Woodstar	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	30	70	0	0	0	Ref_5	1	Christian	0	3.96	PrimScale	1	MarceloR	
2804	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Myrmia micrura	Short-tailed Woodstar	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	80	20	0	0	0	Ref_5	1	Christian	0	2.21	PrimScale	1	MarceloR	
2805	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Chaetocercus mulsant	White-bellied Woodstar	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	30	50	20	0	0	Ref_5	1	Christian	0	3.9	Dunning08	1		
2806	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Chaetocercus bombus	Little Woodstar	0	0	0	0	0	0	0	100	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	40	60	0	0	0	Ref_5	1	Christian	0	6.5	Dunning08	1		
2807	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Chaetocercus heliodor	Gorgeted Woodstar	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	10	60	30	0	0	Ref_5	1	Christian	0	3.01	PrimScale	1	MarceloR	
2808	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Chaetocercus astreans	Santa Marta Woodstar	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	30	50	20	0	0	Ref_5	1	Christian	0	3.21	GenAvg	0		
2809	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Chaetocercus berlepschi	Esmeraldas Woodstar	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	30	50	20	0	0	Ref_5	1	Christian	0	3.01	PrimScale	1	MarceloR	
2810	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Chaetocercus jourdanii	Rufous-shafted Woodstar	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	30	50	20	0	0	Ref_5	1	Christian	0	3.26	PrimScale	1	MarceloR	
2812	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Selasphorus platycercus	Broad-tailed Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	80	20	0	0	0	Ref_5	1	Christian	0	3.54	Dunning08	1		
2813	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Selasphorus rufus	Rufous Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	60	40	0	0	0	Ref_5	1	Christian	0	3.5	Dunning08	1		
2814	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Selasphorus sasin	Allen's Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	40	60	0	0	0	Ref_5	1	Christian	0	3.36	Dunning08	1		
2815	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Selasphorus flammula	Volcano Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	40	60	0	0	0	Ref_5	1	Christian	0	2.69	Dunning08	1		
2816	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Selasphorus scintilla	Scintillant Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	A	Hamish	0	0	0	50	50	0	0	0	Ref_5	1	Christian	0	2.2	Dunning08	1		
2817	Nonpasseriformes	Apodiformes	Trochilidae	Hummingbirds	79	BL3	Selasphorus ardens	Glow-throated Hummingbird	10	0	0	0	0	0	0	90	0	0	FruiNect	Ref_5	C	Hamish	0	0	0	50	50	0	0	0	Ref_5	1	Christian	0	3.08	GenAvg	0		
2830	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco persa	Guinea Turaco	0	0	0	0	0	0	60	0	0	40	FruiNect	Ref_4	A	Carolina	0	0	0	30	50	20	0	0	Ref_4	1	Jessica	0	306	Dunning08	1		
2831	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco schuetti	Black-billed Turaco	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_4	A	Carolina	0	0	0	30	50	20	0	0	Ref_4	1	Jessica	0	235	Dunning08	1		
2832	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco schalowi	Schalow's Turaco	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_4	A	Carolina	0	0	0	30	50	20	0	0	Ref_4	1	Jessica	0	206.39	Dunning08	1		
2833	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco fischeri	Fischer's Turaco	10	0	0	0	0	0	70	0	0	20	FruiNect	Ref_4	A	Carolina	0	0	0	40	40	20	0	0	Ref_4	1	Jessica	0	250	Dunning08	1		
2834	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco livingstonii	Livingstone's Turaco	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_4	A	Carolina	0	0	0	20	50	30	0	0	Ref_4	1	Jessica	0	249	Dunning08	1		
2835	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco corythaix	Knysna Turaco	10	0	0	0	0	0	70	0	10	10	FruiNect	Ref_4	A	Carolina	0	0	0	0	60	40	0	0	Ref_4	1	Jessica	0	308	Dunning08	1		
2836	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco bannermani	Bannerman's Turaco	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_4	A	Carolina	0	0	0	30	50	20	0	0	Ref_4	1	Jessica	0	224	Dunning08	1		
2837	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco erythrolophus	Red-crested Turaco	0	0	0	0	0	0	60	0	40	0	FruiNect	Ref_4	C	Carolina	0	0	0	30	50	20	0	0	Ref_4	1	Jessica	0	261.24	Dunning08	1		
2838	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco macrorhynchus	Yellow-billed Turaco	10	0	0	0	0	0	70	0	10	10	FruiNect	Ref_4	A	Carolina	0	0	10	30	30	30	0	0	Ref_4	1	Other	0	243.72	Dunning08	1		
2839	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco leucotis	White-cheeked Turaco	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_4	A	Carolina	0	0	0	0	60	40	0	0	Ref_4	1	Jessica	0	265	Dunning08	1		
2840	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco ruspolii	Prince Ruspoli's Turaco	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_4	A	Carolina	0	0	0	0	60	40	0	0	Ref_4	1	Jessica	0	263	Dunning08	1		
2841	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco hartlaubi	Hartlaub's Turaco	10	0	0	0	0	0	90	0	0	0	FruiNect	Ref_4	A	Carolina	0	0	20	20	40	20	0	0	Ref_4	1	Jessica	0	224	Dunning08	1		
2842	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco leucolophus	White-crested Turaco	10	0	0	0	0	0	70	0	0	20	FruiNect	Ref_4	A	Carolina	0	0	10	30	30	30	0	0	Ref_4	1	Other	0	219	Dunning08	1		
2843	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Ruwenzorornis johnstoni	Ruwenzori Turaco	10	0	0	0	0	0	80	0	0	10	FruiNect	Ref_4	A	Carolina	0	0	20	20	40	20	0	0	Ref_4	1	Jessica	0	240	Dunning08	1		
2844	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Tauraco porphyreolophus	Purple-crested Turaco	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_4	A	Carolina	0	0	0	30	50	20	0	0	Ref_4	1	Jessica	0	259	Dunning08	1		
2845	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Musophaga violacea	Violet Turaco	0	0	0	0	0	0	70	0	30	0	FruiNect	Ref_4	A	Carolina	0	0	0	30	50	20	0	0	Ref_4	1	Jessica	0	360	Dunning08	1		
2846	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Musophaga rossae	Ross's Turaco	10	0	0	0	0	0	70	0	0	20	FruiNect	Ref_4	A	Carolina	0	0	0	0	20	80	0	0	Ref_4	1	Jessica	0	361.42	Dunning08	1		
2848	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Corythaixoides concolor	Grey Go-away-bird	10	0	0	0	0	0	70	0	0	20	FruiNect	Ref_4	A	Carolina	0	0	30	20	30	20	0	0	Ref_4	1	Jessica	0	258	Dunning08	1		
2849	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Corythaixoides personatus	Bare-faced Go-away-bird	0	0	0	0	0	0	80	0	0	20	FruiNect	Ref_4	A	Carolina	0	0	0	50	50	0	0	0	Ref_4	1	Jessica	0	250	Dunning08	1		
2850	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Corythaixoides leucogaster	White-bellied Go-away-bird	0	0	0	0	0	0	40	0	30	30	PlantSeed	Ref_4	A	Carolina	0	0	0	30	50	20	0	0	Ref_4	1	Jessica	0	216.16	Dunning08	1		
2851	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Crinifer piscator	Western Grey Plantain-eater	0	0	0	0	0	0	100	0	0	0	FruiNect	Ref_4	A	Carolina	0	0	0	20	50	30	0	0	Ref_4	1	Jessica	0	370	Dunning08	1		
2852	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Crinifer zonurus	Eastern Grey Plantain-eater	0	0	0	0	0	0	80	0	0	20	FruiNect	Ref_4	A	Carolina	0	0	0	30	50	20	0	0	Ref_4	1	Jessica	0	527	Dunning08	1		
2853	Nonpasseriformes	Musophagiformes	Musophagidae	Turacos	66	BL3	Corythaeola cristata	Great Blue Turaco	10	0	0	0	0	0	60	0	0	30	FruiNect	Ref_4	A	Carolina	0	0	0	30	50	20	0	0	Ref_4	1	Jessica	0	964.99	Dunning08	1		
2867	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto tenebricosa	Sooty Owl	0	100	0	0	0	0	0	0	0	0	VertFishScav	Ref_5	A	Hamish	0	0	20	20	50	10	0	0	Ref_5	1	Christian	1	660.6	Dunning08	1		
2869	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto inexspectata	Sulawesi Golden Owl	0	100	0	0	0	0	0	0	0	0	VertFishScav	Ref_5	D1	Hamish	0	0	60	20	20	0	0	0	Ref_5	1	Christian	1	521.71	GenAvg	0		
2870	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto nigrobrunnea	Taliabu Masked-owl	0	100	0	0	0	0	0	0	0	0	VertFishScav	Ref_5	D1	Hamish	0	0	60	20	20	0	0	0	Ref_5	1	Christian	1	521.71	GenAvg	0		
2871	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto sororcula	Lesser Masked-owl	0	100	0	0	0	0	0	0	0	0	VertFishScav	Ref_5	D1	Hamish	0	0	60	20	20	0	0	0	Ref_5	1	Christian	1	521.71	GenAvg	0		
2872	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto manusi	Manus Masked-owl	0	100	0	0	0	0	0	0	0	0	VertFishScav	Ref_5	D1	Hamish	0	0	60	20	20	0	0	0	Ref_5	1	Christian	1	521.71	GenAvg	0		
2873	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto aurantia	Bismarck Masked-owl	0	100	0	0	0	0	0	0	0	0	VertFishScav	Ref_5	C	Hamish	0	0	60	20	20	0	0	0	Ref_5	1	Christian	1	521.71	GenAvg	0		
2874	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto novaehollandiae	Australian Masked-owl	10	80	10	0	0	0	0	0	0	0	VertFishScav	Ref_5	A	Hamish	0	0	60	20	20	0	0	0	Ref_5	1	Christian	1	631.85	Dunning08	1		
2876	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto rosenbergii	Sulawesi Owl	0	100	0	0	0	0	0	0	0	0	VertFishScav	Ref_5	B	Hamish	0	0	60	20	20	0	0	0	Ref_5	1	Christian	1	521.71	GenAvg	0		
2877	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto soumagnei	Madagascar Red Owl	0	100	0	0	0	0	0	0	0	0	VertFishScav	Ref_5	A	Hamish	0	0	90	10	0	0	0	0	Ref_5	1	Christian	1	284	Dunning08	1		
2878	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto alba	Barn Owl	10	80	10	0	0	0	0	0	0	0	VertFishScav	Ref_5	A	Hamish	0	0	90	10	0	0	0	0	Ref_5	1	Christian	1	403.32	Dunning08	1		
2883	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto glaucops	Ashy-faced Owl	0	90	10	0	0	0	0	0	0	0	VertFishScav	Ref_5	A	Hamish	0	0	80	10	10	0	0	0	Ref_5	1	Other	1	521.71	GenAvg	0		
2884	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto capensis	African Grass-owl	10	80	10	0	0	0	0	0	0	0	VertFishScav	Ref_5	A	Hamish	0	0	90	10	0	0	0	0	Ref_5	1	Christian	1	364.74	Dunning08	1		
2885	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Tyto longimembris	Eastern Grass-owl	0	100	0	0	0	0	0	0	0	0	VertFishScav	Ref_5	A	Hamish	0	0	100	0	0	0	0	0	Ref_5	1	Christian	1	352.5	PrimScale	1		
2886	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Phodilus prigoginei	Congo Bay-owl	20	40	40	0	0	0	0	0	0	0	VertFishScav	Ref_5	D1	Hamish	0	0	60	20	20	0	0	0	Ref_5	1	Christian	1	195	Dunning08	1		
2887	Nonpasseriformes	Strigiformes	Tytonidae	Barn owls	70	BL3	Phodilus badius	Oriental Bay-owl	20	40	40	0	0	0	0	0	0	0	VertFishScav	Ref_5	A	Hamish	0	0	20	40	40	0	0	0	Ref_5	1	Other	1	280.24	Dunning08	1		
2890	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus sagittatus	White-fronted Scops-owl	90	10	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	D1	Hamish	0	0	20	40	40	0	0	0	Ref_5	1	Christian	1	122.64	Dunning08	1		
2891	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus rufescens	Reddish Scops-owl	90	10	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	D1	Hamish	0	0	20	40	40	0	0	0	Ref_5	1	Christian	1	76.54	Dunning08	1		
2892	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus icterorhynchus	Sandy Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	C	Hamish	0	0	20	40	40	0	0	0	Ref_5	1	Christian	1	73.29	Dunning08	1		
2893	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus ireneae	Sokoke Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	20	40	40	0	0	0	Ref_5	1	Christian	1	50.3	Dunning08	1		
2894	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus balli	Andaman Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	10	30	60	0	0	0	Ref_5	1	Christian	1	123.28	GenAvg	0		
2895	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus spilocephalus	Mountain Scops-owl	80	20	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	40	50	10	0	0	0	Ref_5	1	Christian	1	67.5	Dunning08	1		
2896	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus umbra	Simeulue Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	C	Hamish	0	0	40	20	20	20	0	0	Ref_5	1	Christian	1	95	Dunning08	1		
2897	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus angelinae	Javan Scops-owl	90	0	10	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	20	40	40	0	0	0	Ref_5	1	Christian	1	82.2	Dunning08	1		
2899	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus manadensis	Sulawesi Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	C	Hamish	0	0	40	20	20	20	0	0	Ref_5	1	Christian	1	88.3	PrimScale	1		
2900	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus longicornis	Luzon Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	B	Hamish	0	0	60	40	0	0	0	0	Ref_5	1	Christian	1	82.87	Dunning08	1		
2901	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus mindorensis	Mindoro Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	60	40	0	0	0	0	Ref_5	1	Christian	1	123.28	GenAvg	0		
2902	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus mirus	Mindanao Scops-owl	90	10	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	D1	Hamish	0	0	60	40	0	0	0	0	Ref_5	1	Christian	1	61.32	Dunning08	1		
2903	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus hartlaubi	Sao Tome Scops-owl	90	0	10	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	10	40	40	10	0	0	Ref_5	1	Christian	1	79	Dunning08	1		
2904	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus brucei	Pallid Scops-owl	70	20	10	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	50	20	10	10	10	0	Ref_5	1	Other	1	84.35	Dunning08	1		
2905	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus flammeolus	Flammulated Owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	40	20	20	20	0	0	Ref_5	1	Christian	1	59.9	Dunning08	1		
2906	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus scops	Common Scops-owl	80	10	10	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	80	10	10	0	0	0	Ref_5	1	Christian	1	92	Dunning08	1		
2908	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus sunia	Oriental Scops-owl	80	10	10	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	30	20	20	30	0	0	Ref_5	1	Christian	1	78.09	Dunning08	1		
2909	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus senegalensis	African Scops-owl	90	0	10	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	80	10	10	0	0	0	Ref_5	1	Christian	1	67	Dunning08	1		
2910	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus elegans	Elegant Scops-owl	80	20	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	80	10	10	0	0	0	Ref_5	1	Christian	1	124	Dunning08	1		
2911	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus mantananensis	Mantanani Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	C	Hamish	0	0	40	20	20	20	0	0	Ref_5	1	Christian	1	106	Dunning08	1		
2912	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus magicus	Moluccan Scops-owl	90	0	0	0	10	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	40	20	20	20	0	0	Ref_5	1	Christian	1	165	Dunning08	1		
2913	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus beccarii	Biak Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	40	20	20	20	0	0	Ref_5	1	Christian	1	165	PrimScale	1		
2914	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus alfredi	Flores Scops-owl	90	10	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	D1	Hamish	0	0	10	30	60	0	0	0	Ref_5	1	Christian	1	123.28	GenAvg	0		
2915	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus enganensis	Enggano Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	C	Hamish	0	0	40	20	20	20	0	0	Ref_5	1	Christian	1	104.88	Dunning08	1		
2916	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus insularis	Seychelles Scops-owl	50	0	50	0	0	0	0	0	0	0	Omnivore	Ref_5	B	Hamish	0	0	40	20	20	20	0	0	Ref_5	1	Christian	1	123.28	GenAvg	0		
2917	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus rutilus	Malagasy Scops-owl	90	0	0	0	10	0	0	0	0	0	Invertebrate	Ref_5	B	Hamish	0	0	10	40	40	10	0	0	Ref_5	1	Christian	1	101	Dunning08	1		
2918	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus pembaensis	Pemba Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	A	Hamish	0	0	60	20	10	10	0	0	Ref_5	1	Christian	1	123.28	GenAvg	0		
2919	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus capnodes	Anjouan Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	C	Hamish	0	0	60	20	10	10	0	0	Ref_5	1	Christian	1	119	Dunning08	1		
2920	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus pauliani	Grand Comoro Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	C	Hamish	0	0	60	20	10	10	0	0	Ref_5	1	Christian	1	69.49	Dunning08	1		
2921	Nonpasseriformes	Strigiformes	Strigidae	Owls	71	BL3	Otus brookii	Rajah Scops-owl	100	0	0	0	0	0	0	0	0	0	Invertebrate	Ref_5	B	Hamish	0	0	40	40	20	0	0	0	Ref_5	1	Christian	1	123.28	GenAvg	0		
